customer_id,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment
4290,1,2518.56,1,5,2,4,524,11,New & Promising
4292,1,650.52,287,1,2,1,121,4,Lost
4294,1,1101.18,357,1,2,2,122,5,Lost
4295,1,2481.93,88,4,2,4,424,10,New & Promising
4296,1,4806.65,327,1,2,5,125,8,Lost
4297,3,6885.57,78,4,5,5,455,14,Champions
4299,1,1944.66,344,1,2,3,123,6,Lost
4300,1,2458.92,326,1,2,4,124,7,Lost
4301,1,700.53,356,1,2,1,121,4,Lost
4304,1,2436.72,282,1,2,4,124,7,Lost
4307,2,2687.38,269,2,5,4,254,11,At Risk
4309,1,1238.01,191,2,2,2,222,6,At Risk
4310,2,5213.93,245,2,5,5,255,12,At Risk
4311,1,232.62,249,2,2,1,221,5,At Risk
4314,1,1841.14,238,2,2,3,223,7,At Risk
4315,1,1811.52,316,1,2,3,123,6,Lost
4317,3,5285.85,13,5,5,5,555,15,Champions
4318,2,4225.06,180,3,5,5,355,13,Loyal
4319,2,1502.8600000000001,50,5,5,3,553,13,Champions
4323,2,1299.37,62,4,5,2,452,11,Champions
4325,1,2445.17,83,4,2,4,424,10,New & Promising
4327,1,994.55,263,2,2,2,222,6,At Risk
4330,3,6137.64,56,5,5,5,555,15,Champions
4332,2,2045.28,131,3,5,3,353,11,Loyal
4333,2,731.19,128,3,5,1,351,9,Loyal
4334,2,6667.530000000001,153,3,5,5,355,13,Loyal
4336,1,5997.12,276,1,2,5,125,8,Lost
4337,2,6784.42,118,4,5,5,455,14,Champions
4338,2,1376.1299999999999,146,3,5,2,352,10,Loyal
4339,1,1984.44,90,4,2,3,423,9,New & Promising
4340,2,2141.76,141,3,5,3,353,11,Loyal
4341,1,1294.19,197,2,2,2,222,6,At Risk
4342,1,2480.58,41,5,2,4,524,11,New & Promising
4349,1,4420.73,326,1,2,5,125,8,Lost
4350,1,3135.84,246,2,2,4,224,8,At Risk
4351,1,1947.43,305,1,2,3,123,6,Lost
4352,1,2243.24,171,3,2,3,323,8,New & Promising
4355,1,1341.51,71,4,2,2,422,8,New & Promising
4356,1,844.92,184,3,2,2,322,7,New & Promising
4359,1,314.25,357,1,2,1,121,4,Lost
4360,3,7021.110000000001,71,4,5,5,455,14,Champions
4361,1,238.8,310,1,2,1,121,4,Lost
4363,1,1721.16,139,3,2,3,323,8,New & Promising
4364,2,7837.120000000001,16,5,5,5,555,15,Champions
4366,2,881.91,126,3,5,2,352,10,Loyal
4374,1,613.03,287,1,2,1,121,4,Lost
4378,1,497.05,157,3,2,1,321,6,New & Promising
4379,1,4067.38,347,1,2,5,125,8,Lost
4381,1,2339.8,310,1,2,3,123,6,Lost
4387,1,1003.8,322,1,2,2,122,5,Lost
4388,1,1246.36,224,2,2,2,222,6,At Risk
4390,2,1222.6399999999999,113,4,5,2,452,11,Champions
4391,2,3928.09,39,5,5,5,555,15,Champions
4392,3,2719.58,232,2,5,4,254,11,At Risk
4394,1,980.67,135,3,2,2,322,7,New & Promising
4396,1,2756.07,162,3,2,4,324,9,New & Promising
4399,2,2117.3,223,2,5,3,253,10,At Risk
4405,2,4808.39,10,5,5,5,555,15,Champions
4406,1,3534.66,133,3,2,4,324,9,New & Promising
4409,1,6970.42,112,4,2,5,425,11,New & Promising
4410,2,2222.85,117,4,5,3,453,12,Champions
4411,2,1267.95,162,3,5,2,352,10,Loyal
4412,1,2063.49,211,2,2,3,223,7,At Risk
4413,1,4710.4,3,5,2,5,525,12,New & Promising
4419,1,1521.7,311,1,2,3,123,6,Lost
4426,2,1065.17,221,2,5,2,252,9,At Risk
4427,1,334.12,184,3,2,1,321,6,New & Promising
4430,1,1693.71,282,1,2,3,123,6,Lost
4431,3,3672.6099999999997,72,4,5,4,454,13,Champions
4432,1,1791.32,29,5,2,3,523,10,New & Promising
4433,3,5489.330000000001,18,5,5,5,555,15,Champions
4434,1,1345.54,303,1,2,2,122,5,Lost
4438,1,2820.69,59,4,2,4,424,10,New & Promising
4442,2,652.86,44,5,5,1,551,11,Champions
4443,4,6934.299999999999,65,4,5,5,455,14,Champions
4444,2,6973.95,43,5,5,5,555,15,Champions
4454,1,480.07,352,1,2,1,121,4,Lost
4459,2,6336.02,124,3,5,5,355,13,Loyal
4464,1,2895.1,191,2,2,4,224,8,At Risk
4466,1,770.69,123,3,2,2,322,7,New & Promising
4469,1,1458.63,204,2,2,3,223,7,At Risk
4472,1,3625.96,137,3,2,4,324,9,New & Promising
4473,1,4621.36,321,1,2,5,125,8,Lost
4474,1,599.22,259,2,2,1,221,5,At Risk
4476,2,1663.8899999999999,2,5,5,3,553,13,Champions
4477,1,774.38,81,4,2,2,422,8,New & Promising
4478,1,2363.85,122,4,2,3,423,9,New & Promising
4479,2,8329.7,5,5,5,5,555,15,Champions
4486,1,664.62,71,4,2,1,421,7,New & Promising
4487,1,521.72,321,1,2,1,121,4,Lost
4492,2,2056.43,21,5,5,3,553,13,Champions
4493,1,596.07,187,3,2,1,321,6,New & Promising
4495,1,3321.72,305,1,2,4,124,7,Lost
4496,1,739.44,8,5,2,1,521,8,New & Promising
4502,1,714.18,339,1,2,1,121,4,Lost
4504,1,173.14,154,3,2,1,321,6,New & Promising
4507,1,2014.81,146,3,2,3,323,8,New & Promising
4509,1,2263.75,302,1,2,3,123,6,Lost
4510,1,1570.05,12,5,2,3,523,10,New & Promising
4512,1,4512.32,238,2,2,5,225,9,At Risk
4514,2,3893.09,198,2,5,5,255,12,At Risk
4517,2,2295.0299999999997,79,4,5,3,453,12,Champions
4518,1,1527.33,40,5,2,3,523,10,New & Promising
4522,1,4767.7,60,4,2,5,425,11,New & Promising
4523,1,5779.32,202,2,2,5,225,9,At Risk
4527,1,1290.7,138,3,2,2,322,7,New & Promising
4529,2,6720.13,139,3,5,5,355,13,Loyal
4532,1,931.34,59,4,2,2,422,8,New & Promising
4538,1,863.99,63,4,2,2,422,8,New & Promising
4539,1,961.02,263,2,2,2,222,6,At Risk
4542,3,2648.98,95,4,5,4,454,13,Champions
4543,1,800.04,32,5,2,2,522,9,New & Promising
4544,1,2742.6,204,2,2,4,224,8,At Risk
4546,3,5091.650000000001,201,2,5,5,255,12,At Risk
4548,1,1570.77,180,3,2,3,323,8,New & Promising
4554,2,3604.8500000000004,63,4,5,4,454,13,Champions
4555,1,4871.5,298,1,2,5,125,8,Lost
4561,1,2660.36,166,3,2,4,324,9,New & Promising
4563,1,639.9,257,2,2,1,221,5,At Risk
4564,3,4397.78,95,4,5,5,455,14,Champions
4569,1,2062.38,123,3,2,3,323,8,New & Promising
4571,2,3554.92,122,4,5,4,454,13,Champions
4572,2,2226.78,124,3,5,3,353,11,Loyal
4575,1,6218.53,194,2,2,5,225,9,At Risk
4577,2,2289.94,140,3,5,3,353,11,Loyal
4579,1,1203.75,360,1,2,2,122,5,Lost
4581,1,3190.78,238,2,2,4,224,8,At Risk
4582,1,381.47,119,4,2,1,421,7,New & Promising
4584,1,1095.97,215,2,2,2,222,6,At Risk
4587,1,3850.44,292,1,2,5,125,8,Lost
4589,1,383.64,209,2,2,1,221,5,At Risk
4590,1,6133.61,4,5,2,5,525,12,New & Promising
4591,1,611.71,340,1,2,1,121,4,Lost
4595,2,4245.41,108,4,5,5,455,14,Champions
4596,2,6535.43,211,2,5,5,255,12,At Risk
4597,1,3567.6,323,1,2,4,124,7,Lost
4598,1,1289.91,129,3,2,2,322,7,New & Promising
4599,1,184.9,304,1,2,1,121,4,Lost
4600,1,259.79,28,5,2,1,521,8,New & Promising
4604,1,305.32,314,1,2,1,121,4,Lost
4605,1,873.84,220,2,2,2,222,6,At Risk
4608,1,5934.75,292,1,2,5,125,8,Lost
4609,1,1378.16,265,2,2,2,222,6,At Risk
4610,1,260.97,176,3,2,1,321,6,New & Promising
4611,1,3040.3,291,1,2,4,124,7,Lost
4614,1,2116.93,241,2,2,3,223,7,At Risk
4618,1,2309.25,353,1,2,3,123,6,Lost
4619,1,2335.77,166,3,2,3,323,8,New & Promising
4621,1,2842.54,39,5,2,4,524,11,New & Promising
4622,2,4269.92,258,2,5,5,255,12,At Risk
4623,1,1094.55,220,2,2,2,222,6,At Risk
4624,1,2266.72,341,1,2,3,123,6,Lost
4625,3,5667.76,41,5,5,5,555,15,Champions
4629,1,615.47,95,4,2,1,421,7,New & Promising
4631,4,7725.790000000001,143,3,5,5,355,13,Loyal
4632,1,4713.37,284,1,2,5,125,8,Lost
4633,1,1445.38,318,1,2,3,123,6,Lost
4634,1,2452.52,29,5,2,4,524,11,New & Promising
4635,1,6233.48,343,1,2,5,125,8,Lost
4636,1,739.65,129,3,2,1,321,6,New & Promising
4638,2,1778.41,1,5,5,3,553,13,Champions
4639,1,975.59,230,2,2,2,222,6,At Risk
4642,1,1548.43,119,4,2,3,423,9,New & Promising
4643,1,483.06,33,5,2,1,521,8,New & Promising
4647,1,595.87,206,2,2,1,221,5,At Risk
4648,1,2733.66,284,1,2,4,124,7,Lost
4649,2,1861.74,249,2,5,3,253,10,At Risk
4653,1,387.64,129,3,2,1,321,6,New & Promising
4654,1,921.82,176,3,2,2,322,7,New & Promising
4657,1,3754.47,300,1,2,4,124,7,Lost
4660,1,1366.91,179,3,2,2,322,7,New & Promising
4665,1,2427.4,171,3,2,4,324,9,New & Promising
4670,1,866.48,113,4,2,2,422,8,New & Promising
4674,2,898.15,107,4,5,2,452,11,Champions
4676,1,745.51,110,4,2,1,421,7,New & Promising
4677,1,4654.66,6,5,2,5,525,12,New & Promising
4680,1,205.97,211,2,2,1,221,5,At Risk
4687,1,914.64,111,4,2,2,422,8,New & Promising
4688,2,8653.130000000001,320,1,5,5,155,11,Lost
4692,2,4754.51,5,5,5,5,555,15,Champions
4693,1,164.45,81,4,2,1,421,7,New & Promising
4694,1,276.81,126,3,2,1,321,6,New & Promising
4703,1,1713.57,293,1,2,3,123,6,Lost
4704,1,2722.9,21,5,2,4,524,11,New & Promising
4705,1,2530.89,71,4,2,4,424,10,New & Promising
4706,1,1093.93,362,1,2,2,122,5,Lost
4707,1,1013.44,357,1,2,2,122,5,Lost
4709,1,2622.78,9,5,2,4,524,11,New & Promising
4710,1,794.66,42,5,2,2,522,9,New & Promising
4711,1,244.78,16,5,2,1,521,8,New & Promising
4714,2,4254.76,14,5,5,5,555,15,Champions
4716,2,1149.72,153,3,5,2,352,10,Loyal
4720,1,858.28,155,3,2,2,322,7,New & Promising
4721,2,4242.63,199,2,5,5,255,12,At Risk
4725,2,6865.23,124,3,5,5,355,13,Loyal
4726,1,1633.54,21,5,2,3,523,10,New & Promising
4727,1,998.24,326,1,2,2,122,5,Lost
4728,1,6321.76,164,3,2,5,325,10,New & Promising
4730,1,902.54,236,2,2,2,222,6,At Risk
4731,1,1767.68,259,2,2,3,223,7,At Risk
4732,1,1245.51,12,5,2,2,522,9,New & Promising
4733,1,2331.11,358,1,2,3,123,6,Lost
4735,1,1084.0,185,3,2,2,322,7,New & Promising
4740,1,1905.8,44,5,2,3,523,10,New & Promising
4741,1,2471.74,152,3,2,4,324,9,New & Promising
4744,1,1725.16,49,5,2,3,523,10,New & Promising
4745,1,183.36,281,1,2,1,121,4,Lost
4747,2,2332.3900000000003,49,5,5,3,553,13,Champions
4749,2,1955.46,282,1,5,3,153,9,Lost
4750,1,4305.24,160,3,2,5,325,10,New & Promising
4752,1,2768.64,282,1,2,4,124,7,Lost
4753,1,3126.12,141,3,2,4,324,9,New & Promising
4764,1,751.09,43,5,2,1,521,8,New & Promising
4766,2,885.63,11,5,5,2,552,12,Champions
4770,2,942.8,258,2,5,2,252,9,At Risk
4774,1,786.74,90,4,2,2,422,8,New & Promising
4780,2,3309.3,32,5,5,4,554,14,Champions
4786,3,5536.85,157,3,5,5,355,13,Loyal
4787,1,7657.8,265,2,2,5,225,9,At Risk
4789,1,273.35,16,5,2,1,521,8,New & Promising
4796,1,735.32,290,1,2,1,121,4,Lost
4797,1,1116.86,295,1,2,2,122,5,Lost
4798,2,9076.93,53,5,5,5,555,15,Champions
4800,1,1995.76,123,3,2,3,323,8,New & Promising
4804,2,1535.82,188,3,5,3,353,11,Loyal
4805,1,792.16,319,1,2,2,122,5,Lost
4809,1,3851.35,186,3,2,5,325,10,New & Promising
4810,2,1880.1,165,3,5,3,353,11,Loyal
4811,1,1429.28,155,3,2,3,323,8,New & Promising
4813,1,3862.44,116,4,2,5,425,11,New & Promising
4814,1,1264.95,329,1,2,2,122,5,Lost
4816,1,6170.93,235,2,2,5,225,9,At Risk
4818,4,6372.86,16,5,5,5,555,15,Champions
4819,1,1279.72,41,5,2,2,522,9,New & Promising
4820,1,2950.38,169,3,2,4,324,9,New & Promising
4821,1,1836.24,96,4,2,3,423,9,New & Promising
4822,2,8346.199999999999,123,3,5,5,355,13,Loyal
4825,2,1490.6,57,5,5,3,553,13,Champions
4827,1,2221.98,206,2,2,3,223,7,At Risk
4829,1,568.17,15,5,2,1,521,8,New & Promising
4830,2,1547.7,277,1,5,3,153,9,Lost
4832,2,1990.24,221,2,5,3,253,10,At Risk
4833,3,3596.5999999999995,6,5,5,4,554,14,Champions
4836,2,666.77,49,5,5,1,551,11,Champions
4841,2,2304.5699999999997,13,5,5,3,553,13,Champions
4842,1,676.41,16,5,2,1,521,8,New & Promising
4846,2,4914.88,140,3,5,5,355,13,Loyal
4847,1,4287.6,293,1,2,5,125,8,Lost
4850,1,1923.75,248,2,2,3,223,7,At Risk
4851,2,2957.42,154,3,5,4,354,12,Loyal
4852,1,1511.68,47,5,2,3,523,10,New & Promising
4853,1,1440.87,26,5,2,3,523,10,New & Promising
4854,1,1240.29,348,1,2,2,122,5,Lost
4856,1,1059.04,45,5,2,2,522,9,New & Promising
4857,1,5463.21,72,4,2,5,425,11,New & Promising
4858,1,404.22,117,4,2,1,421,7,New & Promising
4860,1,1047.66,247,2,2,2,222,6,At Risk
4861,2,2796.2,153,3,5,4,354,12,Loyal
4862,1,488.26,275,2,2,1,221,5,At Risk
4863,2,4157.91,139,3,5,5,355,13,Loyal
4864,2,2406.74,232,2,5,4,254,11,At Risk
4865,1,1068.18,168,3,2,2,322,7,New & Promising
4866,2,6544.44,176,3,5,5,355,13,Loyal
4869,1,2169.25,152,3,2,3,323,8,New & Promising
4870,1,898.68,219,2,2,2,222,6,At Risk
4875,1,2180.9,140,3,2,3,323,8,New & Promising
4876,2,1527.08,148,3,5,3,353,11,Loyal
4877,1,2775.81,187,3,2,4,324,9,New & Promising
4879,2,8158.59,112,4,5,5,455,14,Champions
4882,1,1967.73,134,3,2,3,323,8,New & Promising
4883,2,2364.35,102,4,5,3,453,12,Champions
4884,4,3392.8900000000003,68,4,5,4,454,13,Champions
4886,2,1225.46,92,4,5,2,452,11,Champions
4887,2,3840.1899999999996,1,5,5,4,554,14,Champions
4890,1,568.79,3,5,2,1,521,8,New & Promising
4891,1,1709.76,353,1,2,3,123,6,Lost
4892,1,1010.33,315,1,2,2,122,5,Lost
4896,1,1024.17,149,3,2,2,322,7,New & Promising
4897,1,551.66,308,1,2,1,121,4,Lost
4899,1,600.81,79,4,2,1,421,7,New & Promising
4900,2,1777.66,46,5,5,3,553,13,Champions
4901,1,3558.64,261,2,2,4,224,8,At Risk
4903,2,4042.13,222,2,5,5,255,12,At Risk
4904,1,1223.08,177,3,2,2,322,7,New & Promising
4906,2,1877.35,7,5,5,3,553,13,Champions
4907,1,1197.76,248,2,2,2,222,6,At Risk
4908,3,1773.8400000000001,52,5,5,3,553,13,Champions
4910,1,1676.0,9,5,2,3,523,10,New & Promising
4912,2,5631.179999999999,12,5,5,5,555,15,Champions
4915,2,3262.0,61,4,5,4,454,13,Champions
4920,1,1679.13,13,5,2,3,523,10,New & Promising
4922,1,483.1,322,1,2,1,121,4,Lost
4925,1,484.65,191,2,2,1,221,5,At Risk
4927,2,3224.07,27,5,5,4,554,14,Champions
4929,1,687.46,270,2,2,1,221,5,At Risk
4930,1,2446.4,49,5,2,4,524,11,New & Promising
4933,1,2719.84,321,1,2,4,124,7,Lost
4937,1,3209.76,299,1,2,4,124,7,Lost
4938,1,1386.1,242,2,2,2,222,6,At Risk
4939,2,6339.5,21,5,5,5,555,15,Champions
4940,1,1604.26,90,4,2,3,423,9,New & Promising
4941,2,1640.37,69,4,5,3,453,12,Champions
4943,1,2549.12,62,4,2,4,424,10,New & Promising
4944,2,1870.42,11,5,5,3,553,13,Champions
4949,2,8753.49,20,5,5,5,555,15,Champions
4950,2,5362.47,21,5,5,5,555,15,Champions
4952,1,1834.4,110,4,2,3,423,9,New & Promising
4953,1,3283.82,17,5,2,4,524,11,New & Promising
4956,1,1199.66,180,3,2,2,322,7,New & Promising
4959,2,7128.1900000000005,84,4,5,5,455,14,Champions
4960,2,2946.5,19,5,5,4,554,14,Champions
4964,1,772.32,242,2,2,2,222,6,At Risk
4965,1,5348.71,236,2,2,5,225,9,At Risk
4972,1,150.38,270,2,2,1,221,5,At Risk
4980,1,1369.58,238,2,2,2,222,6,At Risk
4981,1,458.07,6,5,2,1,521,8,New & Promising
4982,1,3112.16,146,3,2,4,324,9,New & Promising
4983,1,79.71,240,2,2,1,221,5,At Risk
4984,2,5128.49,3,5,5,5,555,15,Champions
4985,1,1006.89,251,2,2,2,222,6,At Risk
4986,2,6459.74,115,4,5,5,455,14,Champions
4993,1,3796.27,227,2,2,4,224,8,At Risk
4995,1,1183.12,119,4,2,2,422,8,New & Promising
4998,1,1850.24,112,4,2,3,423,9,New & Promising
4999,1,3064.19,196,2,2,4,224,8,At Risk
5001,1,1028.84,23,5,2,2,522,9,New & Promising
5004,2,8443.94,180,3,5,5,355,13,Loyal
5010,2,4216.62,113,4,5,5,455,14,Champions
5012,1,333.74,3,5,2,1,521,8,New & Promising
5013,2,4122.15,130,3,5,5,355,13,Loyal
5014,1,152.16,69,4,2,1,421,7,New & Promising
5015,1,529.96,200,2,2,1,221,5,At Risk
5018,2,4148.03,127,3,5,5,355,13,Loyal
5022,1,474.8,127,3,2,1,321,6,New & Promising
5026,2,2539.03,168,3,5,4,354,12,Loyal
5028,1,2863.78,42,5,2,4,524,11,New & Promising
5030,1,2261.92,187,3,2,3,323,8,New & Promising
5032,2,5641.2699999999995,20,5,5,5,555,15,Champions
5033,1,868.47,130,3,2,2,322,7,New & Promising
5034,1,784.35,334,1,2,2,122,5,Lost
5037,2,1138.6,5,5,5,2,552,12,Champions
5038,2,2512.57,14,5,5,4,554,14,Champions
5039,1,5867.1,292,1,2,5,125,8,Lost
5045,1,1715.42,327,1,2,3,123,6,Lost
5046,1,3983.36,131,3,2,5,325,10,New & Promising
5047,1,2393.85,232,2,2,4,224,8,At Risk
5048,2,3428.31,218,2,5,4,254,11,At Risk
5050,1,2751.56,262,2,2,4,224,8,At Risk
5054,1,335.14,180,3,2,1,321,6,New & Promising
5055,1,356.62,309,1,2,1,121,4,Lost
5056,1,1225.19,92,4,2,2,422,8,New & Promising
5059,3,3399.3100000000004,91,4,5,4,454,13,Champions
5060,1,5304.18,18,5,2,5,525,12,New & Promising
5061,1,1104.81,143,3,2,2,322,7,New & Promising
5064,1,685.66,251,2,2,1,221,5,At Risk
5066,1,6746.0,351,1,2,5,125,8,Lost
5067,1,1183.0,312,1,2,2,122,5,Lost
5069,1,1020.28,186,3,2,2,322,7,New & Promising
5071,1,1725.08,283,1,2,3,123,6,Lost
5074,1,105.26,151,3,2,1,321,6,New & Promising
5075,1,1648.8,305,1,2,3,123,6,Lost
5079,2,1421.5500000000002,103,4,5,3,453,12,Champions
5081,1,2189.33,227,2,2,3,223,7,At Risk
5082,2,2299.04,253,2,5,3,253,10,At Risk
5083,1,286.18,309,1,2,1,121,4,Lost
5087,1,2965.56,95,4,2,4,424,10,New & Promising
5088,1,1046.38,298,1,2,2,122,5,Lost
5090,1,1895.4,276,1,2,3,123,6,Lost
5091,1,912.44,326,1,2,2,122,5,Lost
5092,2,5768.9,179,3,5,5,355,13,Loyal
5093,1,4636.12,155,3,2,5,325,10,New & Promising
5098,1,757.4,170,3,2,2,322,7,New & Promising
5103,1,285.07,161,3,2,1,321,6,New & Promising
5105,1,407.7,307,1,2,1,121,4,Lost
5107,1,1424.89,176,3,2,3,323,8,New & Promising
5108,1,1140.74,99,4,2,2,422,8,New & Promising
5109,2,3145.08,50,5,5,4,554,14,Champions
5111,1,275.99,280,1,2,1,121,4,Lost
5113,1,469.93,87,4,2,1,421,7,New & Promising
5115,1,3400.42,284,1,2,4,124,7,Lost
5118,1,1688.7,101,4,2,3,423,9,New & Promising
5119,2,3172.1499999999996,68,4,5,4,454,13,Champions
5120,2,2992.91,260,2,5,4,254,11,At Risk
5123,1,140.4,151,3,2,1,321,6,New & Promising
5126,1,4094.21,217,2,2,5,225,9,At Risk
5127,1,2613.52,292,1,2,4,124,7,Lost
5128,1,2595.81,357,1,2,4,124,7,Lost
5132,1,1352.01,359,1,2,2,122,5,Lost
5133,1,586.87,172,3,2,1,321,6,New & Promising
5138,1,2891.82,26,5,2,4,524,11,New & Promising
5140,1,1418.33,243,2,2,3,223,7,At Risk
5141,1,940.71,143,3,2,2,322,7,New & Promising
5143,2,1620.7800000000002,16,5,5,3,553,13,Champions
5144,1,879.59,134,3,2,2,322,7,New & Promising
5146,1,1760.28,206,2,2,3,223,7,At Risk
5147,1,446.38,130,3,2,1,321,6,New & Promising
5148,3,6018.0599999999995,163,3,5,5,355,13,Loyal
5151,1,4337.17,134,3,2,5,325,10,New & Promising
5153,1,1722.1,311,1,2,3,123,6,Lost
5161,1,58.43,138,3,2,1,321,6,New & Promising
5162,1,1248.08,234,2,2,2,222,6,At Risk
5163,1,2251.19,198,2,2,3,223,7,At Risk
5166,1,1061.77,50,5,2,2,522,9,New & Promising
5172,1,903.48,163,3,2,2,322,7,New & Promising
5174,2,1503.4,144,3,5,3,353,11,Loyal
5176,4,15955.15,36,5,5,5,555,15,Champions
5179,1,1319.44,113,4,2,2,422,8,New & Promising
5180,1,3580.77,164,3,2,4,324,9,New & Promising
5183,1,991.8,121,4,2,2,422,8,New & Promising
5188,1,4880.26,133,3,2,5,325,10,New & Promising
5194,1,769.59,213,2,2,2,222,6,At Risk
5199,1,880.7,91,4,2,2,422,8,New & Promising
5200,1,178.74,6,5,2,1,521,8,New & Promising
5202,1,861.31,79,4,2,2,422,8,New & Promising
5206,1,4256.56,68,4,2,5,425,11,New & Promising
5211,1,4036.14,359,1,2,5,125,8,Lost
5212,1,1241.29,35,5,2,2,522,9,New & Promising
5213,3,4566.01,92,4,5,5,455,14,Champions
5217,1,2023.81,161,3,2,3,323,8,New & Promising
5218,1,390.54,285,1,2,1,121,4,Lost
5220,1,1020.52,247,2,2,2,222,6,At Risk
5221,3,4751.84,141,3,5,5,355,13,Loyal
5222,1,1258.38,236,2,2,2,222,6,At Risk
5224,1,824.3,173,3,2,2,322,7,New & Promising
5225,2,935.03,119,4,5,2,452,11,Champions
5227,1,633.0,155,3,2,1,321,6,New & Promising
5228,1,1246.53,69,4,2,2,422,8,New & Promising
5229,2,2889.7799999999997,263,2,5,4,254,11,At Risk
5232,1,43.35,70,4,2,1,421,7,New & Promising
5238,1,787.17,213,2,2,2,222,6,At Risk
5239,1,594.6,242,2,2,1,221,5,At Risk
5241,1,1445.98,98,4,2,3,423,9,New & Promising
5242,2,916.84,35,5,5,2,552,12,Champions
5244,1,863.44,130,3,2,2,322,7,New & Promising
5245,2,6146.6,109,4,5,5,455,14,Champions
5246,1,2238.2,133,3,2,3,323,8,New & Promising
5249,1,926.31,359,1,2,2,122,5,Lost
5252,2,2427.33,103,4,5,4,454,13,Champions
5253,1,1474.56,333,1,2,3,123,6,Lost
5255,2,2754.84,120,4,5,4,454,13,Champions
5264,1,472.87,184,3,2,1,321,6,New & Promising
5265,1,591.32,186,3,2,1,321,6,New & Promising
5266,1,2223.78,33,5,2,3,523,10,New & Promising
5270,1,2493.64,277,1,2,4,124,7,Lost
5274,2,1383.16,312,1,5,2,152,8,Lost
5276,2,3381.56,157,3,5,4,354,12,Loyal
5278,1,4951.04,141,3,2,5,325,10,New & Promising
5279,2,1914.4099999999999,151,3,5,3,353,11,Loyal
5280,2,2874.03,114,4,5,4,454,13,Champions
5281,2,1360.48,148,3,5,2,352,10,Loyal
5284,1,1169.3,70,4,2,2,422,8,New & Promising
5285,2,2528.77,79,4,5,4,454,13,Champions
5288,2,5552.33,59,4,5,5,455,14,Champions
5291,1,1186.63,192,2,2,2,222,6,At Risk
5292,1,1072.87,205,2,2,2,222,6,At Risk
5294,1,555.14,130,3,2,1,321,6,New & Promising
5295,1,444.02,72,4,2,1,421,7,New & Promising
5297,1,1252.05,251,2,2,2,222,6,At Risk
5298,2,2981.79,38,5,5,4,554,14,Champions
5299,1,1387.8,168,3,2,2,322,7,New & Promising
5300,1,1095.1,104,4,2,2,422,8,New & Promising
5301,2,1802.29,34,5,5,3,553,13,Champions
5302,1,3899.16,349,1,2,5,125,8,Lost
5303,1,1001.53,327,1,2,2,122,5,Lost
5308,1,1357.89,250,2,2,2,222,6,At Risk
5310,1,3534.4,352,1,2,4,124,7,Lost
5312,2,2660.37,168,3,5,4,354,12,Loyal
5313,1,1620.68,197,2,2,3,223,7,At Risk
5317,1,1178.38,120,4,2,2,422,8,New & Promising
5319,1,837.3,338,1,2,2,122,5,Lost
5322,1,3699.76,228,2,2,4,224,8,At Risk
5323,1,3361.66,155,3,2,4,324,9,New & Promising
5327,1,1477.92,175,3,2,3,323,8,New & Promising
5328,1,3805.9,83,4,2,4,424,10,New & Promising
5332,1,1275.4,168,3,2,2,322,7,New & Promising
5334,1,1727.08,324,1,2,3,123,6,Lost
5335,1,1113.81,103,4,2,2,422,8,New & Promising
5337,2,3008.5699999999997,180,3,5,4,354,12,Loyal
5339,1,3675.57,208,2,2,4,224,8,At Risk
5340,1,4948.2,298,1,2,5,125,8,Lost
5342,1,532.5,292,1,2,1,121,4,Lost
5343,1,776.36,302,1,2,2,122,5,Lost
5349,1,431.06,347,1,2,1,121,4,Lost
5351,1,1644.67,259,2,2,3,223,7,At Risk
5352,1,2582.32,113,4,2,4,424,10,New & Promising
5358,1,831.26,184,3,2,2,322,7,New & Promising
5362,1,3331.59,313,1,2,4,124,7,Lost
5364,1,147.89,358,1,2,1,121,4,Lost
5371,1,2112.24,179,3,2,3,323,8,New & Promising
5372,2,3448.7400000000002,278,1,5,4,154,10,Lost
5375,1,336.52,325,1,2,1,121,4,Lost
5376,2,5905.45,11,5,5,5,555,15,Champions
5378,1,3867.51,12,5,2,5,525,12,New & Promising
5379,1,1235.02,136,3,2,2,322,7,New & Promising
5382,3,3372.62,64,4,5,4,454,13,Champions
5395,1,2786.42,207,2,2,4,224,8,At Risk
5397,1,4361.91,135,3,2,5,325,10,New & Promising
5398,1,1835.82,141,3,2,3,323,8,New & Promising
5399,1,3984.39,141,3,2,5,325,10,New & Promising
5400,1,590.27,113,4,2,1,421,7,New & Promising
5402,2,1546.35,83,4,5,3,453,12,Champions
5403,2,9428.04,91,4,5,5,455,14,Champions
5406,2,4037.97,87,4,5,5,455,14,Champions
5409,1,2449.83,78,4,2,4,424,10,New & Promising
5413,1,2911.58,165,3,2,4,324,9,New & Promising
5415,2,3356.38,273,2,5,4,254,11,At Risk
5416,3,4996.34,35,5,5,5,555,15,Champions
5418,1,5081.0,175,3,2,5,325,10,New & Promising
5419,1,364.26,251,2,2,1,221,5,At Risk
5421,1,1156.78,320,1,2,2,122,5,Lost
5422,1,906.09,109,4,2,2,422,8,New & Promising
5424,1,365.8,180,3,2,1,321,6,New & Promising
5425,1,4752.42,114,4,2,5,425,11,New & Promising
5426,1,720.48,197,2,2,1,221,5,At Risk
5427,1,1361.9,173,3,2,2,322,7,New & Promising
5429,1,1303.03,67,4,2,2,422,8,New & Promising
5430,1,533.86,22,5,2,1,521,8,New & Promising
