customer_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,day_of_month,month_number,visit_weekday,visit_season,session_duration_bucket,visit_year,visit_quarter,month_name
6978,25-06-2024,Mobile,Returning User,Direct,343,Beauty & Personal Care,1103.28,4,0,0,0,2,1408,Not Added,Not Purchased,Not Abandoned,4,0,UPI,25,6,Tuesday,Autumn,Very Long,2024,Q2,June
5967,20-12-2024,Desktop,Returning User,Referral,66,Beauty & Personal Care,749.53,2,0,0,0,19,1654,Added,Not Purchased,Abandoned,4,0,Credit Card,20,12,Friday,Winter,Very Long,2024,Q4,December
5997,08-07-2024,Mobile,Returning User,Referral,789,Home & Kitchen,1592.87,2,10,318.57,0,20,607,Added,Not Purchased,Abandoned,4,0,Credit Card,8,7,Monday,Autumn,Short,2024,Q3,July
3369,15-07-2024,Mobile,Returning User,Direct,68,Books,519.2,4,0,0,0,21,900,Added,Not Purchased,Abandoned,4,0,UPI,15,7,Monday,Autumn,Short,2024,Q3,July
5453,03-08-2024,Desktop,New User,Paid Ads,251,Fashion,563.36,1,0,0,0,6,590,Added,Not Purchased,Abandoned,4,0,Credit Card,3,8,Saturday,Autumn,Short,2024,Q3,August
9676,13-11-2024,Desktop,Returning User,Referral,261,Books,294.66,1,0,0,0,1,1477,Added,Not Purchased,Abandoned,4,0,Credit Card,13,11,Wednesday,Spring,Very Long,2024,Q4,November
7871,24-11-2024,Desktop,Returning User,Direct,413,Fashion,298.83,2,5,29.88,567.78,18,1054,Added,Purchased,Not Abandoned,5,13,Credit Card,24,11,Sunday,Spring,Long,2024,Q4,November
9862,01-08-2024,Desktop,New User,Email Campaign,14,Books,338.84,2,10,67.77,0,1,694,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,1,8,Thursday,Autumn,Short,2024,Q3,August
3999,18-07-2024,Mobile,New User,Organic Search,641,Beauty & Personal Care,1131.28,4,0,0,0,20,446,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,18,7,Thursday,Autumn,Very Short,2024,Q3,July
8830,20-01-2024,Desktop,Returning User,Referral,898,Books,659.72,1,15,98.96,560.76,4,1437,Added,Purchased,Not Abandoned,4,21,Cash on Delivery,20,1,Saturday,Winter,Very Long,2024,Q1,January
4444,25-01-2024,Mobile,Returning User,Direct,154,Sports & Fitness,139.56,2,0,0,0,17,1435,Added,Not Purchased,Abandoned,4,0,Debit Card,25,1,Thursday,Winter,Very Long,2024,Q1,January
9420,25-09-2024,Mobile,New User,Organic Search,270,Beauty & Personal Care,933.11,2,0,0,0,7,494,Added,Not Purchased,Abandoned,4,0,UPI,25,9,Wednesday,Spring,Short,2024,Q3,September
8789,05-05-2024,Mobile,Returning User,Social Media,497,Books,897.9,4,20,718.32,0,3,42,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,5,5,Sunday,Summer,Very Short,2024,Q2,May
2481,08-06-2024,Mobile,Returning User,Organic Search,264,Beauty & Personal Care,417.25,1,15,62.59,0,4,1649,Added,Not Purchased,Abandoned,4,0,EMI,8,6,Saturday,Autumn,Very Long,2024,Q2,June
9748,17-08-2024,Desktop,Returning User,Email Campaign,766,Beauty & Personal Care,456.4,2,15,136.92,775.88,23,1066,Added,Purchased,Not Abandoned,5,9,Credit Card,17,8,Saturday,Autumn,Long,2024,Q3,August
6465,21-03-2024,Desktop,New User,Social Media,503,Fashion,234.65,3,30,211.18,0,10,309,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,21,3,Thursday,Summer,Very Short,2024,Q1,March
7986,01-05-2024,Desktop,Returning User,Email Campaign,746,Home & Kitchen,758.53,2,0,0,1517.06,21,414,Added,Purchased,Not Abandoned,5,40,Credit Card,1,5,Wednesday,Summer,Very Short,2024,Q2,May
6210,16-01-2024,Mobile,Returning User,Referral,445,Toys & Baby,626.78,3,0,0,0,13,762,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,16,1,Tuesday,Winter,Short,2024,Q1,January
2953,07-10-2024,Mobile,New User,Referral,557,Home & Kitchen,814.18,1,20,162.84,0,14,451,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,7,10,Monday,Spring,Very Short,2024,Q4,October
9861,04-07-2024,Desktop,Returning User,Referral,639,Grocery,306.01,2,15,91.8,520.22,3,1378,Added,Purchased,Not Abandoned,4,39,UPI,4,7,Thursday,Autumn,Very Long,2024,Q3,July
2013,10-03-2024,Mobile,Returning User,Referral,126,Books,358.51,3,0,0,1075.53,7,493,Added,Purchased,Not Abandoned,3,19,Cash on Delivery,10,3,Sunday,Summer,Short,2024,Q1,March
8279,05-08-2024,Mobile,New User,Organic Search,408,Books,1211.55,3,0,0,3634.65,6,290,Added,Purchased,Not Abandoned,5,42,Net Banking,5,8,Monday,Autumn,Very Short,2024,Q3,August
2882,22-02-2024,Mobile,Returning User,Paid Ads,536,Beauty & Personal Care,507.45,3,0,0,0,7,179,Not Added,Not Purchased,Not Abandoned,4,0,UPI,22,2,Thursday,Winter,Very Short,2024,Q1,February
8070,11-10-2024,Tablet,New User,Paid Ads,121,Electronics,433.26,4,5,86.65,0,22,1265,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,11,10,Friday,Spring,Long,2024,Q4,October
4804,25-03-2024,Desktop,New User,Organic Search,389,Toys & Baby,649.28,3,0,0,0,7,557,Added,Not Purchased,Abandoned,4,0,UPI,25,3,Monday,Summer,Short,2024,Q1,March
3128,08-04-2024,Mobile,Returning User,Email Campaign,492,Beauty & Personal Care,900.6,1,0,0,900.6,7,33,Added,Purchased,Not Abandoned,2,21,Debit Card,8,4,Monday,Summer,Very Short,2024,Q2,April
3130,15-11-2024,Desktop,New User,Email Campaign,273,Toys & Baby,1783.44,3,0,0,0,2,115,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,15,11,Friday,Spring,Very Short,2024,Q4,November
3875,28-09-2024,Desktop,Returning User,Direct,809,Grocery,926.29,3,15,416.83,0,16,297,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,28,9,Saturday,Spring,Very Short,2024,Q3,September
9108,05-09-2024,Mobile,New User,Organic Search,727,Home & Kitchen,836.48,1,5,41.82,0,8,1636,Added,Not Purchased,Abandoned,4,0,Credit Card,5,9,Thursday,Spring,Very Long,2024,Q3,September
7923,07-08-2024,Mobile,Returning User,Organic Search,3,Toys & Baby,929.29,4,30,1115.15,2602.01,16,1575,Added,Purchased,Not Abandoned,4,35,Debit Card,7,8,Wednesday,Autumn,Very Long,2024,Q3,August
7035,08-07-2024,Tablet,Returning User,Referral,360,Grocery,1191.29,1,10,119.13,0,4,509,Not Added,Not Purchased,Not Abandoned,4,0,UPI,8,7,Monday,Autumn,Short,2024,Q3,July
6667,11-03-2024,Desktop,Returning User,Email Campaign,64,Sports & Fitness,383.42,3,0,0,1150.26,13,1170,Added,Purchased,Not Abandoned,4,32,Net Banking,11,3,Monday,Summer,Long,2024,Q1,March
4750,19-04-2024,Desktop,Returning User,Organic Search,704,Grocery,240.14,3,15,108.06,0,11,360,Not Added,Not Purchased,Not Abandoned,4,0,UPI,19,4,Friday,Summer,Very Short,2024,Q2,April
9112,17-12-2024,Mobile,Returning User,Social Media,866,Electronics,752.66,2,15,225.8,0,5,801,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,17,12,Tuesday,Winter,Short,2024,Q4,December
3464,01-12-2024,Mobile,Returning User,Direct,176,Fashion,129.48,1,20,25.9,0,21,327,Not Added,Not Purchased,Not Abandoned,4,0,UPI,1,12,Sunday,Winter,Very Short,2024,Q4,December
9485,22-09-2024,Desktop,Returning User,Organic Search,607,Sports & Fitness,463.25,3,0,0,1389.75,15,65,Added,Purchased,Not Abandoned,1,34,Credit Card,22,9,Sunday,Spring,Very Short,2024,Q3,September
4425,20-11-2024,Desktop,Returning User,Direct,824,Books,1428.08,2,0,0,0,20,1070,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,20,11,Wednesday,Spring,Long,2024,Q4,November
4072,20-10-2024,Mobile,New User,Paid Ads,601,Grocery,1089.87,3,0,0,3269.61,11,1724,Added,Purchased,Not Abandoned,2,5,EMI,20,10,Sunday,Spring,Very Long,2024,Q4,October
5283,25-05-2024,Mobile,New User,Social Media,319,Beauty & Personal Care,1261.5,3,10,378.45,0,9,1454,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,25,5,Saturday,Summer,Very Long,2024,Q2,May
7736,18-09-2024,Mobile,Returning User,Social Media,6,Beauty & Personal Care,942.21,1,0,0,942.21,23,1780,Added,Purchased,Not Abandoned,2,28,Debit Card,18,9,Wednesday,Spring,Very Long,2024,Q3,September
7423,01-10-2024,Desktop,New User,Direct,834,Fashion,793.97,4,30,952.76,0,14,1131,Added,Not Purchased,Abandoned,4,0,Credit Card,1,10,Tuesday,Spring,Long,2024,Q4,October
7899,20-02-2024,Desktop,Returning User,Paid Ads,304,Fashion,112.22,2,5,11.22,0,8,524,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,20,2,Tuesday,Winter,Short,2024,Q1,February
1803,29-11-2024,Mobile,Returning User,Social Media,890,Fashion,735.37,3,0,0,2206.11,15,1246,Added,Purchased,Not Abandoned,4,8,Cash on Delivery,29,11,Friday,Spring,Long,2024,Q4,November
2449,28-06-2024,Desktop,Returning User,Referral,491,Fashion,114.19,4,5,22.84,0,19,1327,Added,Not Purchased,Abandoned,4,0,UPI,28,6,Friday,Autumn,Long,2024,Q2,June
8638,24-04-2024,Desktop,Returning User,Social Media,538,Fashion,377.26,2,5,37.73,0,2,1304,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,24,4,Wednesday,Summer,Long,2024,Q2,April
9826,22-06-2024,Desktop,Returning User,Direct,154,Sports & Fitness,145.2,4,15,87.12,0,14,473,Added,Not Purchased,Abandoned,4,0,UPI,22,6,Saturday,Autumn,Short,2024,Q2,June
2147,29-04-2024,Mobile,New User,Organic Search,886,Beauty & Personal Care,356.02,4,10,142.41,0,2,759,Added,Not Purchased,Abandoned,4,0,EMI,29,4,Monday,Summer,Short,2024,Q2,April
9136,01-05-2024,Tablet,Returning User,Paid Ads,93,Grocery,308.27,4,0,0,0,18,1453,Not Added,Not Purchased,Not Abandoned,4,0,EMI,1,5,Wednesday,Summer,Very Long,2024,Q2,May
3361,18-07-2024,Mobile,Returning User,Direct,536,Home & Kitchen,1199.64,3,30,1079.68,2519.24,7,1253,Added,Purchased,Not Abandoned,4,20,Credit Card,18,7,Thursday,Autumn,Long,2024,Q3,July
9812,30-12-2024,Desktop,New User,Direct,655,Electronics,479.95,2,15,143.98,0,7,355,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,30,12,Monday,Winter,Very Short,2024,Q4,December
9941,29-05-2024,Mobile,Returning User,Referral,332,Grocery,195.56,2,0,0,0,21,678,Added,Not Purchased,Abandoned,4,0,Debit Card,29,5,Wednesday,Summer,Short,2024,Q2,May
6731,19-03-2024,Desktop,New User,Social Media,164,Books,1482.91,1,0,0,0,22,399,Added,Not Purchased,Abandoned,4,0,EMI,19,3,Tuesday,Summer,Very Short,2024,Q1,March
2711,04-10-2024,Desktop,Returning User,Email Campaign,536,Beauty & Personal Care,684.38,2,0,0,1368.76,17,1020,Added,Purchased,Not Abandoned,2,42,Net Banking,4,10,Friday,Spring,Long,2024,Q4,October
8093,17-04-2024,Mobile,Returning User,Social Media,799,Toys & Baby,1413.46,2,25,706.73,0,14,1629,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,17,4,Wednesday,Summer,Very Long,2024,Q2,April
1910,14-07-2024,Desktop,New User,Direct,736,Grocery,1027.36,1,10,102.74,0,3,18,Added,Not Purchased,Abandoned,4,0,UPI,14,7,Sunday,Autumn,Very Short,2024,Q3,July
4007,02-04-2024,Desktop,Returning User,Social Media,460,Home & Kitchen,791.62,3,25,593.72,0,4,1287,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,2,4,Tuesday,Summer,Long,2024,Q2,April
6745,18-03-2024,Desktop,Returning User,Email Campaign,673,Toys & Baby,581.11,1,0,0,0,6,998,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,18,3,Monday,Summer,Long,2024,Q1,March
1608,01-04-2024,Mobile,Returning User,Social Media,104,Sports & Fitness,90.85,2,0,0,181.7,13,295,Added,Purchased,Not Abandoned,4,45,Debit Card,1,4,Monday,Summer,Very Short,2024,Q2,April
4537,10-05-2024,Mobile,New User,Social Media,684,Toys & Baby,1756.5,3,15,790.42,0,12,156,Added,Not Purchased,Abandoned,4,0,Net Banking,10,5,Friday,Summer,Very Short,2024,Q2,May
8174,14-12-2024,Tablet,Returning User,Organic Search,505,Electronics,562.35,4,5,112.47,2136.93,6,768,Added,Purchased,Not Abandoned,2,32,Credit Card,14,12,Saturday,Winter,Short,2024,Q4,December
1826,02-09-2024,Mobile,New User,Email Campaign,405,Fashion,776.64,3,15,349.49,0,10,1322,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,2,9,Monday,Spring,Long,2024,Q3,September
4300,10-09-2024,Desktop,Returning User,Paid Ads,327,Toys & Baby,1993.24,2,0,0,0,13,935,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,10,9,Tuesday,Spring,Long,2024,Q3,September
1033,20-01-2024,Mobile,Returning User,Social Media,267,Beauty & Personal Care,951.46,2,0,0,0,23,53,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,20,1,Saturday,Winter,Very Short,2024,Q1,January
6923,04-01-2024,Desktop,New User,Paid Ads,742,Electronics,229.94,2,0,0,459.88,4,521,Added,Purchased,Not Abandoned,3,38,Net Banking,4,1,Thursday,Winter,Short,2024,Q1,January
1712,04-05-2024,Desktop,Returning User,Paid Ads,115,Fashion,108.71,4,0,0,0,10,542,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,4,5,Saturday,Summer,Short,2024,Q2,May
3528,19-11-2024,Desktop,Returning User,Organic Search,780,Grocery,777.02,4,0,0,3108.08,2,628,Added,Purchased,Not Abandoned,4,27,Credit Card,19,11,Tuesday,Spring,Short,2024,Q4,November
5704,06-01-2024,Desktop,New User,Referral,603,Electronics,921.01,4,20,736.81,0,9,430,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,6,1,Saturday,Winter,Very Short,2024,Q1,January
2930,06-10-2024,Desktop,Returning User,Social Media,153,Fashion,224.59,4,15,134.75,0,19,208,Added,Not Purchased,Abandoned,4,0,Debit Card,6,10,Sunday,Spring,Very Short,2024,Q4,October
3077,26-10-2024,Tablet,New User,Email Campaign,144,Fashion,106.05,1,0,0,0,14,71,Added,Not Purchased,Abandoned,4,0,Debit Card,26,10,Saturday,Spring,Very Short,2024,Q4,October
8513,11-04-2024,Desktop,Returning User,Organic Search,338,Beauty & Personal Care,1145.95,1,0,0,0,4,1617,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,11,4,Thursday,Summer,Very Long,2024,Q2,April
7997,12-02-2024,Desktop,Returning User,Paid Ads,792,Sports & Fitness,418.3,1,15,62.74,0,21,683,Not Added,Not Purchased,Not Abandoned,4,0,UPI,12,2,Monday,Winter,Short,2024,Q1,February
1727,26-02-2024,Desktop,Returning User,Email Campaign,104,Toys & Baby,1749.2,1,10,174.92,0,11,1318,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,26,2,Monday,Winter,Long,2024,Q1,February
8716,29-01-2024,Desktop,New User,Social Media,315,Home & Kitchen,1176.15,3,20,705.69,0,8,482,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,29,1,Monday,Winter,Short,2024,Q1,January
5213,03-11-2024,Desktop,Returning User,Direct,490,Fashion,419.06,2,0,0,0,15,1790,Not Added,Not Purchased,Not Abandoned,4,0,EMI,3,11,Sunday,Spring,Very Long,2024,Q4,November
2303,14-10-2024,Desktop,Returning User,Direct,334,Toys & Baby,1624.84,3,5,243.73,0,7,1141,Not Added,Not Purchased,Not Abandoned,4,0,UPI,14,10,Monday,Spring,Long,2024,Q4,October
9159,02-09-2024,Desktop,Returning User,Social Media,673,Electronics,556.58,2,0,0,0,21,82,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,2,9,Monday,Spring,Very Short,2024,Q3,September
4032,02-02-2024,Tablet,Returning User,Direct,418,Electronics,194.77,1,20,38.95,0,22,186,Added,Not Purchased,Abandoned,4,0,Debit Card,2,2,Friday,Winter,Very Short,2024,Q1,February
3931,12-12-2024,Desktop,Returning User,Paid Ads,850,Books,819.09,1,0,0,0,18,1027,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,12,12,Thursday,Winter,Long,2024,Q4,December
2319,06-09-2024,Desktop,Returning User,Referral,402,Electronics,337.41,3,15,151.83,0,11,76,Added,Not Purchased,Abandoned,4,0,EMI,6,9,Friday,Spring,Very Short,2024,Q3,September
8975,29-10-2024,Mobile,Returning User,Referral,762,Fashion,690.91,2,15,207.27,0,6,1406,Added,Not Purchased,Abandoned,4,0,UPI,29,10,Tuesday,Spring,Very Long,2024,Q4,October
3579,18-05-2024,Desktop,New User,Paid Ads,594,Beauty & Personal Care,1406,1,0,0,0,21,499,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,18,5,Saturday,Summer,Short,2024,Q2,May
6330,13-03-2024,Desktop,New User,Paid Ads,361,Electronics,909.65,3,25,682.24,0,24,803,Added,Not Purchased,Abandoned,4,0,Net Banking,13,3,Wednesday,Summer,Short,2024,Q1,March
3152,26-10-2024,Tablet,Returning User,Social Media,250,Toys & Baby,625.86,2,15,187.76,0,8,91,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,26,10,Saturday,Spring,Very Short,2024,Q4,October
9058,19-01-2024,Desktop,New User,Paid Ads,678,Toys & Baby,1694.86,3,15,762.69,0,17,775,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,19,1,Friday,Winter,Short,2024,Q1,January
8080,07-03-2024,Desktop,Returning User,Paid Ads,344,Electronics,584,3,0,0,0,15,1013,Added,Not Purchased,Abandoned,4,0,Debit Card,7,3,Thursday,Summer,Long,2024,Q1,March
5526,26-02-2024,Mobile,Returning User,Direct,739,Fashion,775.52,2,0,0,0,14,549,Not Added,Not Purchased,Not Abandoned,4,0,EMI,26,2,Monday,Winter,Short,2024,Q1,February
4108,31-01-2024,Desktop,New User,Referral,426,Sports & Fitness,444.83,2,0,0,0,24,788,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,31,1,Wednesday,Winter,Short,2024,Q1,January
6894,20-07-2024,Mobile,Returning User,Paid Ads,516,Beauty & Personal Care,371.45,2,0,0,0,18,137,Added,Not Purchased,Abandoned,4,0,Credit Card,20,7,Saturday,Autumn,Very Short,2024,Q3,July
5459,24-03-2024,Desktop,Returning User,Direct,578,Electronics,836.81,3,5,125.52,0,18,228,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,24,3,Sunday,Summer,Very Short,2024,Q1,March
9467,18-12-2024,Mobile,Returning User,Direct,402,Electronics,614.84,3,0,0,0,24,1157,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,18,12,Wednesday,Winter,Long,2024,Q4,December
7064,06-12-2024,Mobile,Returning User,Direct,511,Electronics,634.61,1,0,0,0,15,1758,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,6,12,Friday,Winter,Very Long,2024,Q4,December
1244,02-03-2024,Desktop,Returning User,Email Campaign,609,Fashion,280.83,1,0,0,0,5,1136,Not Added,Not Purchased,Not Abandoned,4,0,UPI,2,3,Saturday,Summer,Long,2024,Q1,March
8399,29-10-2024,Desktop,Returning User,Paid Ads,857,Beauty & Personal Care,900.82,3,0,0,0,14,1176,Added,Not Purchased,Abandoned,4,0,Debit Card,29,10,Tuesday,Spring,Long,2024,Q4,October
2735,15-01-2024,Mobile,Returning User,Paid Ads,165,Beauty & Personal Care,620.41,3,25,465.31,1395.92,2,1760,Added,Purchased,Not Abandoned,3,0,EMI,15,1,Monday,Winter,Very Long,2024,Q1,January
3710,14-04-2024,Desktop,Returning User,Email Campaign,245,Beauty & Personal Care,342.97,4,0,0,0,17,1678,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,14,4,Sunday,Summer,Very Long,2024,Q2,April
4923,28-08-2024,Mobile,New User,Paid Ads,266,Home & Kitchen,1405.71,1,20,281.14,0,20,604,Added,Not Purchased,Abandoned,4,0,Net Banking,28,8,Wednesday,Autumn,Short,2024,Q3,August
2882,16-03-2024,Mobile,New User,Direct,338,Fashion,477.03,2,20,190.81,763.25,17,142,Added,Purchased,Not Abandoned,4,15,Cash on Delivery,16,3,Saturday,Summer,Very Short,2024,Q1,March
9479,29-01-2024,Mobile,Returning User,Paid Ads,29,Books,1245.05,4,0,0,4980.2,9,1240,Added,Purchased,Not Abandoned,4,18,Debit Card,29,1,Monday,Winter,Long,2024,Q1,January
9805,27-02-2024,Mobile,Returning User,Paid Ads,515,Toys & Baby,1475.81,1,0,0,0,22,699,Added,Not Purchased,Abandoned,4,0,Net Banking,27,2,Tuesday,Winter,Short,2024,Q1,February
2401,28-08-2024,Desktop,New User,Organic Search,868,Toys & Baby,540.79,1,15,81.12,0,3,1698,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,28,8,Wednesday,Autumn,Very Long,2024,Q3,August
3881,21-03-2024,Desktop,Returning User,Social Media,529,Home & Kitchen,1246.14,4,15,747.68,4236.88,13,737,Added,Purchased,Not Abandoned,4,37,EMI,21,3,Thursday,Summer,Short,2024,Q1,March
4336,30-03-2024,Desktop,New User,Paid Ads,307,Toys & Baby,1499.28,4,0,0,5997.12,8,1601,Added,Purchased,Not Abandoned,4,28,UPI,30,3,Saturday,Summer,Very Long,2024,Q1,March
7038,15-03-2024,Desktop,Returning User,Organic Search,22,Sports & Fitness,97.17,3,15,43.73,0,5,288,Added,Not Purchased,Abandoned,4,0,Debit Card,15,3,Friday,Summer,Very Short,2024,Q1,March
6379,17-11-2024,Mobile,New User,Social Media,236,Sports & Fitness,380.52,3,20,228.31,913.25,16,1381,Added,Purchased,Not Abandoned,4,41,UPI,17,11,Sunday,Spring,Very Long,2024,Q4,November
7099,20-11-2024,Desktop,New User,Social Media,410,Grocery,1141.17,3,0,0,3423.51,11,757,Added,Purchased,Not Abandoned,5,7,Credit Card,20,11,Wednesday,Spring,Short,2024,Q4,November
1279,20-10-2024,Desktop,New User,Paid Ads,689,Electronics,645.26,2,25,322.63,0,3,533,Not Added,Not Purchased,Not Abandoned,4,0,EMI,20,10,Sunday,Spring,Short,2024,Q4,October
5625,08-01-2024,Desktop,New User,Email Campaign,379,Home & Kitchen,927.18,2,0,0,0,16,1722,Added,Not Purchased,Abandoned,4,0,EMI,8,1,Monday,Winter,Very Long,2024,Q1,January
2898,01-04-2024,Desktop,Returning User,Referral,11,Toys & Baby,1428.24,1,0,0,0,6,1212,Not Added,Not Purchased,Not Abandoned,4,0,EMI,1,4,Monday,Summer,Long,2024,Q2,April
3055,17-11-2024,Mobile,New User,Referral,463,Grocery,559.91,4,0,0,0,23,1101,Not Added,Not Purchased,Not Abandoned,4,0,EMI,17,11,Sunday,Spring,Long,2024,Q4,November
7971,21-07-2024,Mobile,New User,Direct,132,Toys & Baby,1902.19,3,0,0,0,14,431,Added,Not Purchased,Abandoned,4,0,UPI,21,7,Sunday,Autumn,Very Short,2024,Q3,July
2272,16-01-2024,Mobile,New User,Referral,418,Sports & Fitness,178.25,3,0,0,0,10,435,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,16,1,Tuesday,Winter,Very Short,2024,Q1,January
1283,31-03-2024,Desktop,Returning User,Organic Search,100,Fashion,143.92,3,10,43.18,0,15,1768,Added,Not Purchased,Abandoned,4,0,UPI,31,3,Sunday,Summer,Very Long,2024,Q1,March
5382,28-10-2024,Mobile,Returning User,Direct,759,Electronics,411.94,3,20,247.16,988.66,9,1212,Added,Purchased,Not Abandoned,3,9,Credit Card,28,10,Monday,Spring,Long,2024,Q4,October
7621,16-11-2024,Desktop,Returning User,Direct,567,Fashion,756.26,1,15,113.44,0,21,722,Not Added,Not Purchased,Not Abandoned,4,0,Net Banking,16,11,Saturday,Spring,Short,2024,Q4,November
5597,04-06-2024,Desktop,New User,Organic Search,732,Toys & Baby,1216.2,1,30,364.86,851.34,4,66,Added,Purchased,Not Abandoned,4,9,EMI,4,6,Tuesday,Autumn,Very Short,2024,Q2,June
2451,25-02-2024,Desktop,Returning User,Direct,483,Fashion,383.4,4,10,153.36,0,6,494,Not Added,Not Purchased,Not Abandoned,4,0,EMI,25,2,Sunday,Winter,Short,2024,Q1,February
7959,29-01-2024,Desktop,Returning User,Organic Search,436,Beauty & Personal Care,1219.66,2,0,0,0,12,1702,Added,Not Purchased,Abandoned,4,0,Cash on Delivery,29,1,Monday,Winter,Very Long,2024,Q1,January
4435,23-03-2024,Mobile,New User,Organic Search,886,Beauty & Personal Care,883.8,1,0,0,0,20,524,Added,Not Purchased,Abandoned,4,0,Credit Card,23,3,Saturday,Summer,Short,2024,Q1,March
7387,18-10-2024,Tablet,Returning User,Organic Search,664,Electronics,445.69,4,10,178.28,0,17,132,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,18,10,Friday,Spring,Very Short,2024,Q4,October
2818,28-10-2024,Mobile,Returning User,Paid Ads,49,Home & Kitchen,632.69,4,30,759.23,1771.53,15,1461,Added,Purchased,Not Abandoned,4,44,Debit Card,28,10,Monday,Spring,Very Long,2024,Q4,October
9207,03-04-2024,Desktop,Returning User,Email Campaign,515,Fashion,729.53,2,0,0,0,16,1388,Not Added,Not Purchased,Not Abandoned,4,0,Credit Card,3,4,Wednesday,Summer,Very Long,2024,Q2,April
3551,22-12-2024,Mobile,Returning User,Email Campaign,813,Home & Kitchen,1925.51,2,20,770.2,3080.82,20,1003,Added,Purchased,Not Abandoned,3,14,UPI,22,12,Sunday,Winter,Long,2024,Q4,December
9736,16-11-2024,Desktop,New User,Paid Ads,732,Books,341.85,4,0,0,0,7,891,Not Added,Not Purchased,Not Abandoned,4,0,Cash on Delivery,16,11,Saturday,Spring,Short,2024,Q4,November
4394,26-12-2024,Desktop,Returning User,Organic Search,312,Home & Kitchen,605.71,3,5,90.86,0,10,989,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,26,12,Thursday,Winter,Long,2024,Q4,December
7549,01-10-2024,Mobile,New User,Referral,890,Fashion,180.82,4,15,108.49,0,10,36,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,1,10,Tuesday,Spring,Very Short,2024,Q4,October
5518,28-07-2024,Mobile,New User,Organic Search,394,Grocery,1181.79,1,0,0,0,10,1068,Added,Not Purchased,Abandoned,4,0,Credit Card,28,7,Sunday,Autumn,Long,2024,Q3,July
1688,24-12-2024,Desktop,Returning User,Social Media,159,Home & Kitchen,1300.51,3,0,0,0,19,950,Added,Not Purchased,Abandoned,4,0,Debit Card,24,12,Tuesday,Winter,Long,2024,Q4,December
1884,08-09-2024,Desktop,Returning User,Paid Ads,277,Grocery,967.43,1,30,290.23,0,24,1048,Added,Not Purchased,Abandoned,4,0,UPI,8,9,Sunday,Spring,Long,2024,Q3,September
4645,30-10-2024,Desktop,Returning User,Organic Search,366,Beauty & Personal Care,876.61,2,0,0,0,9,1344,Not Added,Not Purchased,Not Abandoned,4,0,Debit Card,30,10,Wednesday,Spring,Long,2024,Q4,October
2737,27-05-2024,Mobile,Returning User,Social Media,788,Toys & Baby,1085.54,4,10,434.22,0,22,1189,Added,Not Purchased,Abandoned,4,0,Credit Card,27,5,Monday,Summer,Long,2024,Q2,May
