customer_id,total_purchases,total_revenue,avg_order_value,product_category,device_type,payment_method,marketing_channel,days_since_purchase,churn_status,is_churned,churn_risk
7983,1,1115.12,1115.12,Beauty & Personal Care,Desktop,Cash on Delivery,Referral,141,Churned,1,Churned
7984,1,746.06,746.06,Sports & Fitness,Desktop,EMI,Referral,359,Churned,1,Churned
7986,3,9308.619999999999,3102.873333333333,Home & Kitchen,Desktop,Cash on Delivery,Direct,183,Churned,1,Churned
7991,1,768.33,768.33,Electronics,Desktop,Debit Card,Organic Search,55,Active,0,Medium Risk
8000,3,7130.549999999999,2376.85,Beauty & Personal Care,Desktop,EMI,Direct,134,Churned,1,Churned
8001,2,2776.42,1388.21,Electronics,Desktop,Credit Card,Direct,136,Churned,1,Churned
8004,1,858.02,858.02,Grocery,Desktop,Cash on Delivery,Organic Search,14,Active,0,Low Risk
8006,2,2218.42,1109.21,Grocery,Mobile,Cash on Delivery,Direct,100,Churned,1,Churned
8007,1,1350.69,1350.69,Grocery,Mobile,Cash on Delivery,Social Media,272,Churned,1,Churned
8011,1,524.31,524.31,Sports & Fitness,Mobile,Debit Card,Email Campaign,325,Churned,1,Churned
8012,1,4163.64,4163.64,Home & Kitchen,Mobile,Cash on Delivery,Social Media,94,Churned,1,Churned
8013,2,1969.25,984.625,Electronics,Mobile,Cash on Delivery,Direct,114,Churned,1,Churned
8015,2,1324.69,662.345,Fashion,Desktop,EMI,Direct,58,Active,0,Medium Risk
8017,1,1676.36,1676.36,Grocery,Mobile,Cash on Delivery,Organic Search,188,Churned,1,Churned
8018,1,1257.07,1257.07,Toys & Baby,Desktop,Cash on Delivery,Referral,108,Churned,1,Churned
8020,1,723.1,723.1,Electronics,Desktop,Cash on Delivery,Direct,328,Churned,1,Churned
8021,1,179.97,179.97,Sports & Fitness,Desktop,Credit Card,Social Media,148,Churned,1,Churned
8023,2,5623.85,2811.925,Beauty & Personal Care,Desktop,EMI,Direct,239,Churned,1,Churned
8024,1,660.96,660.96,Sports & Fitness,Desktop,UPI,Direct,195,Churned,1,Churned
8025,1,570.85,570.85,Toys & Baby,Mobile,UPI,Direct,216,Churned,1,Churned
8026,1,3906.7,3906.7,Beauty & Personal Care,Desktop,UPI,Social Media,336,Churned,1,Churned
8028,2,5580.9,2790.45,Books,Mobile,Debit Card,Email Campaign,168,Churned,1,Churned
8029,1,1642.91,1642.91,Electronics,Mobile,Cash on Delivery,Referral,232,Churned,1,Churned
8032,2,5992.95,2996.475,Books,Desktop,EMI,Referral,48,Active,0,Medium Risk
8034,1,2815.04,2815.04,Fashion,Desktop,UPI,Direct,117,Churned,1,Churned
8035,2,4250.4,2125.2,Fashion,Desktop,Debit Card,Organic Search,82,Active,0,High Risk
8037,2,4587.35,2293.675,Books,Desktop,Credit Card,Social Media,153,Churned,1,Churned
8038,1,976.61,976.61,Toys & Baby,Mobile,UPI,Paid Ads,30,Active,0,Low Risk
8043,1,1128.24,1128.24,Grocery,Desktop,Cash on Delivery,Email Campaign,46,Active,0,Medium Risk
8046,1,7524.36,7524.36,Home & Kitchen,Tablet,Debit Card,Social Media,20,Active,0,Low Risk
8047,1,497.81,497.81,Grocery,Desktop,Net Banking,Direct,260,Churned,1,Churned
8048,1,1498.6,1498.6,Home & Kitchen,Mobile,Credit Card,Email Campaign,227,Churned,1,Churned
8049,2,2652.58,1326.29,Fashion,Mobile,Net Banking,Organic Search,72,Active,0,High Risk
8051,3,3749.42,1249.8066666666666,Books,Desktop,Credit Card,Paid Ads,196,Churned,1,Churned
8054,1,5136.36,5136.36,Toys & Baby,Desktop,Debit Card,Social Media,194,Churned,1,Churned
8057,1,1342.96,1342.96,Grocery,Mobile,Credit Card,Social Media,282,Churned,1,Churned
8058,1,2755.16,2755.16,Books,Mobile,EMI,Direct,108,Churned,1,Churned
8059,1,346.25,346.25,Books,Desktop,EMI,Direct,111,Churned,1,Churned
8062,1,343.08,343.08,Sports & Fitness,Mobile,Cash on Delivery,Email Campaign,173,Churned,1,Churned
8064,1,2374.28,2374.28,Fashion,Tablet,Debit Card,Paid Ads,86,Active,0,High Risk
8066,2,2040.3500000000001,1020.1750000000001,Electronics,Desktop,Credit Card,Organic Search,110,Churned,1,Churned
8067,1,473.21,473.21,Sports & Fitness,Mobile,Net Banking,Email Campaign,160,Churned,1,Churned
8072,1,2643.48,2643.48,Electronics,Mobile,UPI,Organic Search,98,Churned,1,Churned
8073,1,1453.04,1453.04,Books,Tablet,Net Banking,Organic Search,43,Active,0,Medium Risk
8076,1,2536.72,2536.72,Books,Desktop,UPI,Paid Ads,2,Active,0,Low Risk
8077,1,1175.29,1175.29,Beauty & Personal Care,Desktop,Credit Card,Paid Ads,122,Churned,1,Churned
8078,2,10990.96,5495.48,Books,Desktop,Cash on Delivery,Referral,42,Active,0,Medium Risk
8079,3,2927.23,975.7433333333333,Beauty & Personal Care,Mobile,Cash on Delivery,Email Campaign,303,Churned,1,Churned
8080,3,4035.71,1345.2366666666667,Books,Mobile,Cash on Delivery,Paid Ads,100,Churned,1,Churned
8081,2,1068.72,534.36,Beauty & Personal Care,Desktop,Debit Card,Email Campaign,136,Churned,1,Churned
8082,1,2501.2,2501.2,Home & Kitchen,Desktop,EMI,Direct,363,Churned,1,Churned
8084,1,3994.6,3994.6,Electronics,Desktop,Cash on Delivery,Social Media,72,Active,0,High Risk
8085,2,9065.48,4532.74,Home & Kitchen,Desktop,EMI,Email Campaign,174,Churned,1,Churned
8087,1,6735.0,6735.0,Books,Mobile,Debit Card,Social Media,300,Churned,1,Churned
8088,1,2549.44,2549.44,Books,Mobile,UPI,Social Media,349,Churned,1,Churned
8089,2,849.45,424.725,Electronics,Desktop,Credit Card,Email Campaign,244,Churned,1,Churned
8090,1,3257.98,3257.98,Beauty & Personal Care,Mobile,EMI,Paid Ads,256,Churned,1,Churned
8095,1,285.3,285.3,Books,Desktop,UPI,Direct,184,Churned,1,Churned
8101,1,1016.62,1016.62,Home & Kitchen,Mobile,EMI,Referral,219,Churned,1,Churned
8108,1,467.03,467.03,Toys & Baby,Mobile,UPI,Referral,17,Active,0,Low Risk
8111,1,1489.64,1489.64,Fashion,Desktop,Net Banking,Social Media,110,Churned,1,Churned
8112,1,2903.94,2903.94,Electronics,Tablet,UPI,Organic Search,206,Churned,1,Churned
8113,2,2766.07,1383.035,Beauty & Personal Care,Desktop,Credit Card,Direct,199,Churned,1,Churned
8114,1,1373.38,1373.38,Toys & Baby,Desktop,Cash on Delivery,Paid Ads,234,Churned,1,Churned
8115,1,6333.5,6333.5,Books,Mobile,Credit Card,Organic Search,317,Churned,1,Churned
8118,1,863.1,863.1,Sports & Fitness,Mobile,Net Banking,Social Media,69,Active,0,High Risk
8124,1,1617.56,1617.56,Toys & Baby,Desktop,Debit Card,Direct,20,Active,0,Low Risk
8125,1,337.34,337.34,Electronics,Mobile,Credit Card,Referral,336,Churned,1,Churned
8129,1,4614.6,4614.6,Toys & Baby,Tablet,Debit Card,Direct,236,Churned,1,Churned
8130,2,1930.8999999999999,965.4499999999999,Home & Kitchen,Desktop,EMI,Organic Search,318,Churned,1,Churned
8131,1,1220.33,1220.33,Books,Desktop,Debit Card,Organic Search,275,Churned,1,Churned
8132,1,433.2,433.2,Sports & Fitness,Mobile,Credit Card,Organic Search,88,Active,0,High Risk
8133,1,2994.62,2994.62,Toys & Baby,Desktop,EMI,Organic Search,62,Active,0,High Risk
8136,1,5074.32,5074.32,Books,Desktop,Net Banking,Direct,73,Active,0,High Risk
8141,1,774.12,774.12,Sports & Fitness,Mobile,UPI,Referral,65,Active,0,High Risk
8147,1,3398.84,3398.84,Books,Desktop,EMI,Paid Ads,101,Churned,1,Churned
8148,1,1061.45,1061.45,Electronics,Desktop,Credit Card,Direct,19,Active,0,Low Risk
8151,1,3365.22,3365.22,Grocery,Mobile,UPI,Email Campaign,186,Churned,1,Churned
8152,1,158.47,158.47,Sports & Fitness,Mobile,Credit Card,Social Media,285,Churned,1,Churned
8153,1,472.34,472.34,Fashion,Desktop,Cash on Delivery,Social Media,80,Active,0,High Risk
8154,1,780.49,780.49,Sports & Fitness,Mobile,Cash on Delivery,Referral,183,Churned,1,Churned
8158,1,1891.73,1891.73,Home & Kitchen,Desktop,Credit Card,Email Campaign,291,Churned,1,Churned
8159,1,531.01,531.01,Books,Desktop,Debit Card,Referral,346,Churned,1,Churned
8160,3,2902.92,967.64,Books,Mobile,Credit Card,Email Campaign,135,Churned,1,Churned
8161,3,2982.8999999999996,994.2999999999998,Books,Desktop,Net Banking,Email Campaign,121,Churned,1,Churned
8162,2,2871.3199999999997,1435.6599999999999,Electronics,Desktop,Credit Card,Direct,84,Active,0,High Risk
8163,1,2861.35,2861.35,Home & Kitchen,Mobile,UPI,Paid Ads,210,Churned,1,Churned
8166,1,3468.5,3468.5,Home & Kitchen,Desktop,Credit Card,Organic Search,107,Churned,1,Churned
8167,1,2077.19,2077.19,Beauty & Personal Care,Desktop,EMI,Referral,207,Churned,1,Churned
8169,1,690.6,690.6,Grocery,Desktop,Net Banking,Social Media,3,Active,0,Low Risk
8174,1,2136.93,2136.93,Electronics,Tablet,Credit Card,Organic Search,17,Active,0,Low Risk
8175,1,871.73,871.73,Toys & Baby,Mobile,UPI,Direct,220,Churned,1,Churned
8176,2,4394.09,2197.045,Beauty & Personal Care,Desktop,Debit Card,Direct,83,Active,0,High Risk
8181,2,1670.94,835.47,Grocery,Desktop,Debit Card,Direct,199,Churned,1,Churned
8182,1,1131.14,1131.14,Sports & Fitness,Desktop,Cash on Delivery,Organic Search,16,Active,0,Low Risk
8184,1,3504.28,3504.28,Toys & Baby,Desktop,Debit Card,Organic Search,114,Churned,1,Churned
8185,1,1032.75,1032.75,Sports & Fitness,Mobile,Credit Card,Referral,20,Active,0,Low Risk
8188,1,347.82,347.82,Sports & Fitness,Desktop,Net Banking,Email Campaign,167,Churned,1,Churned
8191,1,800.07,800.07,Fashion,Mobile,Net Banking,Direct,335,Churned,1,Churned
8192,2,2929.4399999999996,1464.7199999999998,Toys & Baby,Desktop,Credit Card,Paid Ads,158,Churned,1,Churned
8193,1,2563.56,2563.56,Fashion,Desktop,Credit Card,Direct,206,Churned,1,Churned
8194,1,2524.81,2524.81,Electronics,Mobile,Cash on Delivery,Direct,151,Churned,1,Churned
8198,1,473.9,473.9,Electronics,Mobile,Cash on Delivery,Direct,155,Churned,1,Churned
8199,1,536.47,536.47,Sports & Fitness,Mobile,Cash on Delivery,Organic Search,232,Churned,1,Churned
8200,1,891.44,891.44,Sports & Fitness,Desktop,Net Banking,Paid Ads,237,Churned,1,Churned
8201,1,4065.7,4065.7,Home & Kitchen,Desktop,Net Banking,Paid Ads,248,Churned,1,Churned
8202,2,2980.89,1490.445,Books,Desktop,Cash on Delivery,Paid Ads,252,Churned,1,Churned
8203,1,727.13,727.13,Beauty & Personal Care,Desktop,Debit Card,Email Campaign,197,Churned,1,Churned
8204,2,2233.63,1116.815,Electronics,Desktop,Debit Card,Email Campaign,198,Churned,1,Churned
8205,1,1170.69,1170.69,Home & Kitchen,Mobile,UPI,Referral,59,Active,0,Medium Risk
8208,1,3471.06,3471.06,Toys & Baby,Tablet,EMI,Referral,43,Active,0,Medium Risk
8209,3,1909.0900000000001,636.3633333333333,Beauty & Personal Care,Mobile,Cash on Delivery,Email Campaign,13,Active,0,Low Risk
8211,1,1905.14,1905.14,Toys & Baby,Desktop,UPI,Referral,88,Active,0,High Risk
8212,1,621.0,621.0,Fashion,Mobile,Credit Card,Organic Search,147,Churned,1,Churned
8214,1,181.72,181.72,Sports & Fitness,Mobile,Cash on Delivery,Referral,176,Churned,1,Churned
8215,3,4527.92,1509.3066666666666,Fashion,Desktop,Credit Card,Email Campaign,24,Active,0,Low Risk
8216,1,1230.89,1230.89,Electronics,Desktop,UPI,Paid Ads,213,Churned,1,Churned
8217,1,3961.96,3961.96,Home & Kitchen,Mobile,EMI,Direct,348,Churned,1,Churned
8221,1,754.82,754.82,Grocery,Desktop,UPI,Organic Search,189,Churned,1,Churned
8224,1,2133.32,2133.32,Electronics,Mobile,EMI,Referral,287,Churned,1,Churned
8225,1,789.93,789.93,Electronics,Desktop,Credit Card,Email Campaign,226,Churned,1,Churned
8232,1,1348.53,1348.53,Home & Kitchen,Mobile,Cash on Delivery,Paid Ads,70,Active,0,High Risk
8234,1,178.82,178.82,Fashion,Mobile,Credit Card,Paid Ads,274,Churned,1,Churned
8240,2,2746.0600000000004,1373.0300000000002,Books,Desktop,Cash on Delivery,Direct,30,Active,0,Low Risk
8241,3,5663.889999999999,1887.9633333333331,Fashion,Desktop,Debit Card,Direct,93,Churned,1,Churned
8242,1,251.78,251.78,Sports & Fitness,Desktop,Debit Card,Email Campaign,182,Churned,1,Churned
8244,1,3905.96,3905.96,Books,Tablet,Cash on Delivery,Paid Ads,313,Churned,1,Churned
8251,1,105.49,105.49,Sports & Fitness,Mobile,Net Banking,Direct,294,Churned,1,Churned
8255,1,1519.63,1519.63,Electronics,Desktop,Net Banking,Referral,337,Churned,1,Churned
8260,1,5959.84,5959.84,Toys & Baby,Mobile,Credit Card,Paid Ads,86,Active,0,High Risk
8262,1,4317.9,4317.9,Toys & Baby,Mobile,Credit Card,Direct,288,Churned,1,Churned
8264,1,968.33,968.33,Toys & Baby,Tablet,UPI,Referral,189,Churned,1,Churned
8266,1,3312.18,3312.18,Grocery,Mobile,Credit Card,Organic Search,24,Active,0,Low Risk
8269,2,1975.36,987.68,Sports & Fitness,Desktop,EMI,Direct,171,Churned,1,Churned
8270,1,3130.19,3130.19,Home & Kitchen,Mobile,Cash on Delivery,Referral,217,Churned,1,Churned
8271,1,768.22,768.22,Books,Desktop,Net Banking,Paid Ads,188,Churned,1,Churned
8274,2,7555.72,3777.86,Beauty & Personal Care,Desktop,Credit Card,Referral,39,Active,0,Medium Risk
8277,1,294.08,294.08,Fashion,Desktop,Cash on Delivery,Direct,319,Churned,1,Churned
8279,2,4420.7300000000005,2210.3650000000002,Books,Desktop,Cash on Delivery,Organic Search,148,Churned,1,Churned
8280,1,181.58,181.58,Sports & Fitness,Desktop,EMI,Social Media,33,Active,0,Medium Risk
8284,1,4197.54,4197.54,Books,Mobile,Cash on Delivery,Social Media,140,Churned,1,Churned
8288,1,1613.82,1613.82,Fashion,Desktop,EMI,Direct,43,Active,0,Medium Risk
8289,2,2183.03,1091.515,Books,Desktop,Debit Card,Paid Ads,22,Active,0,Low Risk
8291,2,1136.8400000000001,568.4200000000001,Fashion,Mobile,Credit Card,Email Campaign,20,Active,0,Low Risk
8293,1,2968.16,2968.16,Electronics,Mobile,Cash on Delivery,Referral,45,Active,0,Medium Risk
8299,1,364.97,364.97,Sports & Fitness,Mobile,UPI,Paid Ads,286,Churned,1,Churned
8301,1,161.23,161.23,Sports & Fitness,Desktop,UPI,Organic Search,359,Churned,1,Churned
8304,1,230.98,230.98,Sports & Fitness,Desktop,Credit Card,Email Campaign,360,Churned,1,Churned
8305,1,455.16,455.16,Toys & Baby,Desktop,UPI,Social Media,211,Churned,1,Churned
8306,2,2189.42,1094.71,Electronics,Desktop,Cash on Delivery,Email Campaign,56,Active,0,Medium Risk
8307,1,1939.05,1939.05,Home & Kitchen,Tablet,EMI,Paid Ads,28,Active,0,Low Risk
8308,1,3630.95,3630.95,Toys & Baby,Desktop,UPI,Referral,97,Churned,1,Churned
8311,2,4807.780000000001,2403.8900000000003,Beauty & Personal Care,Desktop,Debit Card,Direct,47,Active,0,Medium Risk
8314,1,2147.47,2147.47,Home & Kitchen,Desktop,Credit Card,Social Media,72,Active,0,High Risk
8316,1,1579.93,1579.93,Sports & Fitness,Desktop,Cash on Delivery,Organic Search,191,Churned,1,Churned
8320,1,389.97,389.97,Electronics,Desktop,Cash on Delivery,Social Media,158,Churned,1,Churned
8321,1,1230.16,1230.16,Toys & Baby,Tablet,Net Banking,Email Campaign,187,Churned,1,Churned
8324,2,5046.5199999999995,2523.2599999999998,Home & Kitchen,Desktop,EMI,Direct,59,Active,0,Medium Risk
8326,2,7153.35,3576.675,Toys & Baby,Desktop,Cash on Delivery,Email Campaign,108,Churned,1,Churned
8327,3,4247.0599999999995,1415.6866666666665,Electronics,Desktop,Net Banking,Email Campaign,83,Active,0,High Risk
8328,1,745.77,745.77,Fashion,Tablet,Debit Card,Direct,364,Churned,1,Churned
8330,1,2293.24,2293.24,Fashion,Desktop,Cash on Delivery,Organic Search,185,Churned,1,Churned
8331,1,1409.88,1409.88,Toys & Baby,Mobile,UPI,Referral,294,Churned,1,Churned
8332,1,3381.7,3381.7,Beauty & Personal Care,Mobile,Cash on Delivery,Paid Ads,45,Active,0,Medium Risk
8333,1,2551.71,2551.71,Grocery,Desktop,Credit Card,Direct,110,Churned,1,Churned
8337,1,4229.2,4229.2,Books,Mobile,UPI,Direct,92,Churned,1,Churned
8338,1,4820.48,4820.48,Books,Desktop,Credit Card,Email Campaign,162,Churned,1,Churned
8340,2,2735.21,1367.605,Beauty & Personal Care,Tablet,Credit Card,Paid Ads,11,Active,0,Low Risk
8341,3,4810.91,1603.6366666666665,Books,Desktop,EMI,Direct,79,Active,0,High Risk
8345,1,5525.43,5525.43,Home & Kitchen,Desktop,Debit Card,Direct,104,Churned,1,Churned
8346,1,2766.34,2766.34,Grocery,Desktop,EMI,Paid Ads,88,Active,0,High Risk
8347,2,1873.3,936.65,Grocery,Desktop,Credit Card,Direct,74,Active,0,High Risk
8348,1,1433.37,1433.37,Sports & Fitness,Desktop,Net Banking,Referral,217,Churned,1,Churned
8353,1,661.66,661.66,Home & Kitchen,Mobile,UPI,Social Media,170,Churned,1,Churned
8354,1,1709.72,1709.72,Home & Kitchen,Desktop,Cash on Delivery,Direct,27,Active,0,Low Risk
8356,1,500.76,500.76,Fashion,Desktop,Debit Card,Paid Ads,11,Active,0,Low Risk
8359,1,533.12,533.12,Sports & Fitness,Desktop,Net Banking,Social Media,350,Churned,1,Churned
8360,1,1413.61,1413.61,Grocery,Desktop,Credit Card,Organic Search,306,Churned,1,Churned
8361,1,1512.3,1512.3,Home & Kitchen,Desktop,EMI,Paid Ads,200,Churned,1,Churned
8363,3,2826.15,942.0500000000001,Electronics,Desktop,Net Banking,Email Campaign,28,Active,0,Low Risk
8365,1,1254.16,1254.16,Toys & Baby,Mobile,Net Banking,Direct,40,Active,0,Medium Risk
8367,1,445.64,445.64,Sports & Fitness,Desktop,Cash on Delivery,Social Media,308,Churned,1,Churned
8368,1,1494.77,1494.77,Beauty & Personal Care,Mobile,Debit Card,Paid Ads,337,Churned,1,Churned
8369,1,1541.6,1541.6,Beauty & Personal Care,Desktop,UPI,Organic Search,212,Churned,1,Churned
8373,1,4449.76,4449.76,Toys & Baby,Mobile,Net Banking,Paid Ads,212,Churned,1,Churned
8375,1,1009.08,1009.08,Books,Mobile,Net Banking,Organic Search,60,Active,0,Medium Risk
8376,1,3116.76,3116.76,Home & Kitchen,Desktop,EMI,Referral,362,Churned,1,Churned
8377,3,5287.29,1762.43,Books,Mobile,Credit Card,Referral,67,Active,0,High Risk
8379,2,6343.4400000000005,3171.7200000000003,Beauty & Personal Care,Desktop,Cash on Delivery,Direct,17,Active,0,Low Risk
8381,1,3119.76,3119.76,Beauty & Personal Care,Mobile,Net Banking,Email Campaign,356,Churned,1,Churned
8384,1,2970.6,2970.6,Fashion,Desktop,EMI,Social Media,164,Churned,1,Churned
8386,1,1956.24,1956.24,Toys & Baby,Desktop,Debit Card,Direct,92,Churned,1,Churned
8388,1,559.57,559.57,Fashion,Tablet,Cash on Delivery,Social Media,130,Churned,1,Churned
8389,1,172.62,172.62,Sports & Fitness,Desktop,Debit Card,Email Campaign,8,Active,0,Low Risk
8391,1,356.0,356.0,Toys & Baby,Mobile,EMI,Referral,340,Churned,1,Churned
8392,1,849.1,849.1,Fashion,Mobile,Net Banking,Email Campaign,186,Churned,1,Churned
8393,2,2315.84,1157.92,Books,Desktop,Cash on Delivery,Direct,87,Active,0,High Risk
8396,1,2087.94,2087.94,Books,Mobile,Debit Card,Social Media,42,Active,0,Medium Risk
8399,1,5679.92,5679.92,Toys & Baby,Tablet,Credit Card,Email Campaign,365,Churned,1,Churned
8402,1,3047.6,3047.6,Books,Desktop,EMI,Organic Search,234,Churned,1,Churned
8404,1,1205.43,1205.43,Books,Mobile,Credit Card,Paid Ads,36,Active,0,Medium Risk
8406,1,332.05,332.05,Fashion,Tablet,Net Banking,Direct,34,Active,0,Medium Risk
8408,3,2694.22,898.0733333333333,Grocery,Mobile,Credit Card,Direct,13,Active,0,Low Risk
8412,1,644.06,644.06,Beauty & Personal Care,Desktop,EMI,Social Media,65,Active,0,High Risk
8417,1,3586.6,3586.6,Books,Desktop,Cash on Delivery,Direct,34,Active,0,Medium Risk
8418,1,1131.79,1131.79,Fashion,Mobile,Debit Card,Email Campaign,141,Churned,1,Churned
8421,2,7162.7,3581.35,Grocery,Mobile,EMI,Organic Search,254,Churned,1,Churned
8423,1,1148.1,1148.1,Fashion,Tablet,EMI,Paid Ads,209,Churned,1,Churned
8425,1,2831.48,2831.48,Home & Kitchen,Mobile,Net Banking,Referral,308,Churned,1,Churned
8427,1,578.45,578.45,Sports & Fitness,Mobile,Credit Card,Referral,126,Churned,1,Churned
8428,1,3418.56,3418.56,Books,Desktop,Debit Card,Organic Search,84,Active,0,High Risk
8429,1,2268.96,2268.96,Electronics,Tablet,UPI,Social Media,17,Active,0,Low Risk
8430,1,1989.15,1989.15,Fashion,Desktop,Net Banking,Organic Search,196,Churned,1,Churned
8431,1,1156.05,1156.05,Books,Tablet,Debit Card,Referral,71,Active,0,High Risk
8433,2,957.02,478.51,Sports & Fitness,Mobile,Cash on Delivery,Email Campaign,172,Churned,1,Churned
8435,2,8343.869999999999,4171.9349999999995,Grocery,Desktop,Debit Card,Email Campaign,4,Active,0,Low Risk
8437,1,775.08,775.08,Books,Desktop,UPI,Social Media,5,Active,0,Low Risk
8439,1,2060.77,2060.77,Electronics,Desktop,Net Banking,Paid Ads,160,Churned,1,Churned
8442,2,877.52,438.76,Sports & Fitness,Desktop,Net Banking,Direct,56,Active,0,Medium Risk
8445,1,2208.34,2208.34,Books,Mobile,Net Banking,Paid Ads,201,Churned,1,Churned
8446,1,1526.76,1526.76,Books,Desktop,UPI,Paid Ads,208,Churned,1,Churned
8447,1,1223.2,1223.2,Beauty & Personal Care,Mobile,Credit Card,Social Media,353,Churned,1,Churned
8448,1,2907.24,2907.24,Electronics,Desktop,Credit Card,Organic Search,237,Churned,1,Churned
8450,1,1441.74,1441.74,Toys & Baby,Mobile,Credit Card,Organic Search,264,Churned,1,Churned
8452,1,1298.49,1298.49,Beauty & Personal Care,Mobile,Debit Card,Email Campaign,58,Active,0,Medium Risk
8453,2,4193.09,2096.545,Books,Desktop,Cash on Delivery,Paid Ads,44,Active,0,Medium Risk
8454,1,2570.53,2570.53,Books,Mobile,Credit Card,Direct,2,Active,0,Low Risk
8455,1,2611.74,2611.74,Beauty & Personal Care,Tablet,Debit Card,Email Campaign,35,Active,0,Medium Risk
8459,1,256.5,256.5,Sports & Fitness,Desktop,EMI,Referral,24,Active,0,Low Risk
8460,2,1505.1599999999999,752.5799999999999,Electronics,Desktop,Debit Card,Email Campaign,189,Churned,1,Churned
8461,1,2957.64,2957.64,Books,Desktop,Net Banking,Referral,71,Active,0,High Risk
8464,1,2416.21,2416.21,Beauty & Personal Care,Mobile,Credit Card,Referral,43,Active,0,Medium Risk
8465,1,1026.18,1026.18,Toys & Baby,Desktop,Net Banking,Social Media,260,Churned,1,Churned
8476,1,1177.25,1177.25,Electronics,Mobile,Credit Card,Social Media,108,Churned,1,Churned
8477,1,3485.94,3485.94,Home & Kitchen,Tablet,EMI,Referral,102,Churned,1,Churned
8479,1,4037.22,4037.22,Home & Kitchen,Desktop,Debit Card,Organic Search,259,Churned,1,Churned
8481,1,1359.36,1359.36,Grocery,Mobile,Cash on Delivery,Direct,132,Churned,1,Churned
8483,1,1608.1,1608.1,Home & Kitchen,Desktop,EMI,Paid Ads,140,Churned,1,Churned
8487,1,1353.2,1353.2,Books,Mobile,Net Banking,Email Campaign,18,Active,0,Low Risk
8490,1,2438.69,2438.69,Books,Mobile,UPI,Referral,124,Churned,1,Churned
8491,1,641.31,641.31,Electronics,Desktop,Cash on Delivery,Social Media,277,Churned,1,Churned
8498,1,1381.46,1381.46,Home & Kitchen,Desktop,Credit Card,Social Media,108,Churned,1,Churned
8499,2,5686.5,2843.25,Beauty & Personal Care,Desktop,EMI,Email Campaign,70,Active,0,High Risk
8501,3,1883.69,627.8966666666666,Electronics,Desktop,Credit Card,Referral,149,Churned,1,Churned
8503,1,465.46,465.46,Books,Desktop,Debit Card,Organic Search,116,Churned,1,Churned
8505,1,3055.39,3055.39,Toys & Baby,Tablet,UPI,Referral,124,Churned,1,Churned
8507,2,1832.87,916.435,Fashion,Desktop,Net Banking,Organic Search,93,Churned,1,Churned
8509,1,189.03,189.03,Sports & Fitness,Tablet,Credit Card,Email Campaign,111,Churned,1,Churned
8510,1,1105.66,1105.66,Beauty & Personal Care,Mobile,Cash on Delivery,Social Media,316,Churned,1,Churned
8512,1,3782.55,3782.55,Books,Tablet,EMI,Paid Ads,68,Active,0,High Risk
8515,1,3550.8,3550.8,Beauty & Personal Care,Desktop,Debit Card,Direct,123,Churned,1,Churned
8521,1,1906.36,1906.36,Toys & Baby,Desktop,EMI,Referral,341,Churned,1,Churned
8525,1,1629.86,1629.86,Books,Mobile,UPI,Organic Search,4,Active,0,Low Risk
8526,1,1161.24,1161.24,Electronics,Tablet,Debit Card,Email Campaign,27,Active,0,Low Risk
8527,2,1299.31,649.655,Books,Desktop,Credit Card,Email Campaign,98,Churned,1,Churned
8528,1,2383.85,2383.85,Electronics,Desktop,EMI,Direct,52,Active,0,Medium Risk
8529,1,619.92,619.92,Sports & Fitness,Desktop,EMI,Social Media,92,Churned,1,Churned
8531,3,5049.22,1683.0733333333335,Books,Mobile,Cash on Delivery,Direct,109,Churned,1,Churned
8533,1,3440.16,3440.16,Home & Kitchen,Desktop,Credit Card,Paid Ads,263,Churned,1,Churned
8534,1,5044.07,5044.07,Beauty & Personal Care,Desktop,Credit Card,Organic Search,222,Churned,1,Churned
8535,1,3574.05,3574.05,Books,Mobile,Net Banking,Paid Ads,49,Active,0,Medium Risk
8538,1,2521.33,2521.33,Beauty & Personal Care,Desktop,Net Banking,Referral,308,Churned,1,Churned
8541,1,769.54,769.54,Grocery,Desktop,Cash on Delivery,Referral,25,Active,0,Low Risk
8542,1,1311.94,1311.94,Toys & Baby,Tablet,Cash on Delivery,Direct,131,Churned,1,Churned
8545,2,2476.46,1238.23,Home & Kitchen,Desktop,Net Banking,Organic Search,9,Active,0,Low Risk
8546,2,3048.68,1524.34,Home & Kitchen,Mobile,Debit Card,Email Campaign,166,Churned,1,Churned
8547,1,269.49,269.49,Sports & Fitness,Tablet,Net Banking,Organic Search,199,Churned,1,Churned
8552,1,4360.83,4360.83,Home & Kitchen,Mobile,EMI,Referral,50,Active,0,Medium Risk
8553,1,3504.67,3504.67,Toys & Baby,Desktop,Net Banking,Paid Ads,350,Churned,1,Churned
8554,1,1425.75,1425.75,Books,Desktop,Net Banking,Referral,283,Churned,1,Churned
8556,1,317.38,317.38,Electronics,Mobile,Cash on Delivery,Organic Search,233,Churned,1,Churned
8557,1,425.09,425.09,Grocery,Desktop,EMI,Social Media,350,Churned,1,Churned
8558,1,1949.77,1949.77,Home & Kitchen,Desktop,Net Banking,Direct,143,Churned,1,Churned
8562,1,1920.3,1920.3,Toys & Baby,Mobile,Credit Card,Organic Search,153,Churned,1,Churned
8563,2,5281.4,2640.7,Books,Mobile,Cash on Delivery,Organic Search,83,Active,0,High Risk
