customer_id,total_orders,total_revenue,avg_order_value,product_category,device_type,marketing_channel,lifespan_days,lifespan_months,purchase_freq_monthly,predicted_clv,historical_clv,clv_tier
7931,1,2528.24,2528.24,Books,Desktop,Paid Ads,1,0.03,5.0,151694.4,2528.24,Platinum
7934,1,1042.21,1042.21,Sports & Fitness,Mobile,Referral,1,0.03,5.0,62532.6,1042.21,Gold
7936,1,732.52,732.52,Toys & Baby,Desktop,Referral,1,0.03,5.0,43951.2,732.52,Silver
7938,1,2135.09,2135.09,Home & Kitchen,Mobile,Social Media,1,0.03,5.0,128105.4,2135.09,Platinum
7940,1,3299.52,3299.52,Home & Kitchen,Desktop,Email Campaign,1,0.03,5.0,197971.2,3299.52,Platinum
7943,3,4124.2,1374.7333333333333,Fashion,Desktop,Paid Ads,89,2.97,1.0101,16663.42,4124.2,Bronze
7945,1,680.4,680.4,Electronics,Desktop,Email Campaign,1,0.03,5.0,40824.0,680.4,Silver
7946,3,2729.7799999999997,909.9266666666666,Grocery,Desktop,Email Campaign,285,9.5,0.3158,3448.26,2729.78,Bronze
7947,2,6286.3099999999995,3143.1549999999997,Electronics,Desktop,Organic Search,178,5.93,0.3373,12722.23,6286.31,Bronze
7949,2,4683.13,2341.565,Beauty & Personal Care,Desktop,Direct,73,2.43,0.823,23125.3,4683.13,Silver
7950,1,4472.26,4472.26,Toys & Baby,Tablet,Organic Search,1,0.03,5.0,268335.6,4472.26,Platinum
7953,1,4467.16,4467.16,Books,Desktop,Referral,1,0.03,5.0,268029.6,4467.16,Platinum
7954,1,1396.65,1396.65,Sports & Fitness,Desktop,Referral,1,0.03,5.0,83799.0,1396.65,Gold
7958,1,2295.92,2295.92,Home & Kitchen,Mobile,Email Campaign,1,0.03,5.0,137755.2,2295.92,Platinum
7959,1,481.52,481.52,Sports & Fitness,Desktop,Organic Search,1,0.03,5.0,28891.2,481.52,Silver
7961,4,7820.57,1955.1425,Electronics,Desktop,Organic Search,104,3.47,1.1527,27044.31,7820.57,Silver
7962,1,866.79,866.79,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,52007.4,866.79,Silver
7963,2,9165.64,4582.82,Books,Desktop,Direct,19,0.63,3.1746,174583.44,9165.64,Platinum
7964,2,1906.0500000000002,953.0250000000001,Electronics,Mobile,Direct,1,0.03,5.0,57181.5,1906.05,Gold
7967,1,2239.58,2239.58,Books,Mobile,Email Campaign,1,0.03,5.0,134374.8,2239.58,Platinum
7968,1,1829.14,1829.14,Electronics,Desktop,Organic Search,1,0.03,5.0,109748.4,1829.14,Gold
7969,1,2308.38,2308.38,Fashion,Desktop,Referral,1,0.03,5.0,138502.8,2308.38,Platinum
7970,2,8419.46,4209.73,Books,Desktop,Paid Ads,23,0.77,2.5974,131212.23,8419.46,Platinum
7976,1,3931.05,3931.05,Books,Desktop,Referral,1,0.03,5.0,235863.0,3931.05,Platinum
7977,1,294.93,294.93,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,17695.8,294.93,Bronze
7979,1,1203.17,1203.17,Grocery,Desktop,Referral,1,0.03,5.0,72190.2,1203.17,Gold
7980,1,3475.52,3475.52,Home & Kitchen,Desktop,Direct,1,0.03,5.0,208531.2,3475.52,Platinum
7981,2,1536.51,768.255,Beauty & Personal Care,Desktop,Direct,194,6.47,0.3091,2849.61,1536.51,Bronze
7983,1,1115.12,1115.12,Beauty & Personal Care,Desktop,Referral,1,0.03,5.0,66907.2,1115.12,Gold
7984,1,746.06,746.06,Sports & Fitness,Desktop,Referral,1,0.03,5.0,44763.6,746.06,Silver
7986,3,9308.619999999999,3102.873333333333,Home & Kitchen,Desktop,Direct,95,3.17,0.9464,35238.71,9308.62,Silver
7991,1,768.33,768.33,Electronics,Desktop,Organic Search,1,0.03,5.0,46099.8,768.33,Silver
8000,3,7130.549999999999,2376.85,Beauty & Personal Care,Desktop,Direct,218,7.27,0.4127,11771.11,7130.55,Bronze
8001,2,2776.42,1388.21,Electronics,Desktop,Direct,131,4.37,0.4577,7624.6,2776.42,Bronze
8004,1,858.02,858.02,Grocery,Desktop,Organic Search,1,0.03,5.0,51481.2,858.02,Silver
8006,2,2218.42,1109.21,Grocery,Mobile,Direct,199,6.63,0.3017,4015.78,2218.42,Bronze
8007,1,1350.69,1350.69,Grocery,Mobile,Social Media,1,0.03,5.0,81041.4,1350.69,Gold
8011,1,524.31,524.31,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,31458.6,524.31,Silver
8012,1,4163.64,4163.64,Home & Kitchen,Mobile,Social Media,1,0.03,5.0,249818.4,4163.64,Platinum
8013,2,1969.25,984.625,Electronics,Mobile,Direct,116,3.87,0.5168,6106.25,1969.25,Bronze
8015,2,1324.69,662.345,Fashion,Desktop,Direct,68,2.27,0.8811,7003.11,1324.69,Bronze
8017,1,1676.36,1676.36,Grocery,Mobile,Organic Search,1,0.03,5.0,100581.6,1676.36,Gold
8018,1,1257.07,1257.07,Toys & Baby,Desktop,Referral,1,0.03,5.0,75424.2,1257.07,Gold
8020,1,723.1,723.1,Electronics,Desktop,Direct,1,0.03,5.0,43386.0,723.1,Silver
8021,1,179.97,179.97,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,10798.2,179.97,Bronze
8023,2,5623.85,2811.925,Beauty & Personal Care,Desktop,Direct,38,1.27,1.5748,53138.63,5623.85,Silver
8024,1,660.96,660.96,Sports & Fitness,Desktop,Direct,1,0.03,5.0,39657.6,660.96,Silver
8025,1,570.85,570.85,Toys & Baby,Mobile,Direct,1,0.03,5.0,34251.0,570.85,Silver
8026,1,3906.7,3906.7,Beauty & Personal Care,Desktop,Social Media,1,0.03,5.0,234402.0,3906.7,Platinum
8028,2,5580.9,2790.45,Books,Mobile,Email Campaign,26,0.87,2.2989,76979.59,5580.9,Gold
8029,1,1642.91,1642.91,Electronics,Mobile,Referral,1,0.03,5.0,98574.6,1642.91,Gold
8032,2,5992.95,2996.475,Books,Desktop,Referral,119,3.97,0.5038,18115.49,5992.95,Bronze
8034,1,2815.04,2815.04,Fashion,Desktop,Direct,1,0.03,5.0,168902.4,2815.04,Platinum
8035,2,4250.4,2125.2,Fashion,Desktop,Organic Search,151,5.03,0.3976,10139.75,4250.4,Bronze
8037,2,4587.35,2293.675,Books,Desktop,Social Media,111,3.7,0.5405,14876.78,4587.35,Bronze
8038,1,976.61,976.61,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,58596.6,976.61,Gold
8043,1,1128.24,1128.24,Grocery,Desktop,Email Campaign,1,0.03,5.0,67694.4,1128.24,Gold
8046,1,7524.36,7524.36,Home & Kitchen,Tablet,Social Media,1,0.03,5.0,451461.6,7524.36,Platinum
8047,1,497.81,497.81,Grocery,Desktop,Direct,1,0.03,5.0,29868.6,497.81,Silver
8048,1,1498.6,1498.6,Home & Kitchen,Mobile,Email Campaign,1,0.03,5.0,89916.0,1498.6,Gold
8049,2,2652.58,1326.29,Fashion,Mobile,Organic Search,67,2.23,0.8969,14274.59,2652.58,Bronze
8051,3,3749.42,1249.8066666666666,Books,Desktop,Paid Ads,71,2.37,1.2658,18984.06,3749.42,Bronze
8054,1,5136.36,5136.36,Toys & Baby,Desktop,Social Media,1,0.03,5.0,308181.6,5136.36,Platinum
8057,1,1342.96,1342.96,Grocery,Mobile,Social Media,1,0.03,5.0,80577.6,1342.96,Gold
8058,1,2755.16,2755.16,Books,Mobile,Direct,1,0.03,5.0,165309.6,2755.16,Platinum
8059,1,346.25,346.25,Books,Desktop,Direct,1,0.03,5.0,20775.0,346.25,Silver
8062,1,343.08,343.08,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,20584.8,343.08,Silver
8064,1,2374.28,2374.28,Fashion,Tablet,Paid Ads,1,0.03,5.0,142456.8,2374.28,Platinum
8066,2,2040.3500000000001,1020.1750000000001,Electronics,Desktop,Organic Search,142,4.73,0.4228,5175.96,2040.35,Bronze
8067,1,473.21,473.21,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,28392.6,473.21,Silver
8072,1,2643.48,2643.48,Electronics,Mobile,Organic Search,1,0.03,5.0,158608.8,2643.48,Platinum
8073,1,1453.04,1453.04,Books,Tablet,Organic Search,1,0.03,5.0,87182.4,1453.04,Gold
8076,1,2536.72,2536.72,Books,Desktop,Paid Ads,1,0.03,5.0,152203.2,2536.72,Platinum
8077,1,1175.29,1175.29,Beauty & Personal Care,Desktop,Paid Ads,1,0.03,5.0,70517.4,1175.29,Gold
8078,2,10990.96,5495.48,Books,Desktop,Referral,137,4.57,0.4376,28857.86,10990.96,Silver
8079,3,2927.23,975.7433333333333,Beauty & Personal Care,Mobile,Email Campaign,38,1.27,2.3622,27658.81,2927.23,Silver
8080,3,4035.71,1345.2366666666667,Books,Mobile,Paid Ads,236,7.87,0.3812,6153.65,4035.71,Bronze
8081,2,1068.72,534.36,Beauty & Personal Care,Desktop,Email Campaign,153,5.1,0.3922,2514.91,1068.72,Bronze
8082,1,2501.2,2501.2,Home & Kitchen,Desktop,Direct,1,0.03,5.0,150072.0,2501.2,Platinum
8084,1,3994.6,3994.6,Electronics,Desktop,Social Media,1,0.03,5.0,239676.0,3994.6,Platinum
8085,2,9065.48,4532.74,Home & Kitchen,Desktop,Email Campaign,36,1.2,1.6667,90656.61,9065.48,Gold
8087,1,6735.0,6735.0,Books,Mobile,Social Media,1,0.03,5.0,404100.0,6735.0,Platinum
8088,1,2549.44,2549.44,Books,Mobile,Social Media,1,0.03,5.0,152966.4,2549.44,Platinum
8089,2,849.45,424.725,Electronics,Desktop,Email Campaign,61,2.03,0.9852,5021.27,849.45,Bronze
8090,1,3257.98,3257.98,Beauty & Personal Care,Mobile,Paid Ads,1,0.03,5.0,195478.8,3257.98,Platinum
8095,1,285.3,285.3,Books,Desktop,Direct,1,0.03,5.0,17118.0,285.3,Bronze
8101,1,1016.62,1016.62,Home & Kitchen,Mobile,Referral,1,0.03,5.0,60997.2,1016.62,Gold
8108,1,467.03,467.03,Toys & Baby,Mobile,Referral,1,0.03,5.0,28021.8,467.03,Silver
8111,1,1489.64,1489.64,Fashion,Desktop,Social Media,1,0.03,5.0,89378.4,1489.64,Gold
8112,1,2903.94,2903.94,Electronics,Tablet,Organic Search,1,0.03,5.0,174236.4,2903.94,Platinum
8113,2,2766.07,1383.035,Beauty & Personal Care,Desktop,Direct,30,1.0,2.0,33192.84,2766.07,Silver
8114,1,1373.38,1373.38,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,82402.8,1373.38,Gold
8115,1,6333.5,6333.5,Books,Mobile,Organic Search,1,0.03,5.0,380010.0,6333.5,Platinum
8118,1,863.1,863.1,Sports & Fitness,Mobile,Social Media,1,0.03,5.0,51786.0,863.1,Silver
8124,1,1617.56,1617.56,Toys & Baby,Desktop,Direct,1,0.03,5.0,97053.6,1617.56,Gold
8125,1,337.34,337.34,Electronics,Mobile,Referral,1,0.03,5.0,20240.4,337.34,Silver
8129,1,4614.6,4614.6,Toys & Baby,Tablet,Direct,1,0.03,5.0,276876.0,4614.6,Platinum
8130,2,1930.8999999999999,965.4499999999999,Home & Kitchen,Desktop,Organic Search,9,0.3,5.0,57927.0,1930.9,Gold
8131,1,1220.33,1220.33,Books,Desktop,Organic Search,1,0.03,5.0,73219.8,1220.33,Gold
8132,1,433.2,433.2,Sports & Fitness,Mobile,Organic Search,1,0.03,5.0,25992.0,433.2,Silver
8133,1,2994.62,2994.62,Toys & Baby,Desktop,Organic Search,1,0.03,5.0,179677.2,2994.62,Platinum
8136,1,5074.32,5074.32,Books,Desktop,Direct,1,0.03,5.0,304459.2,5074.32,Platinum
8141,1,774.12,774.12,Sports & Fitness,Mobile,Referral,1,0.03,5.0,46447.2,774.12,Silver
8147,1,3398.84,3398.84,Books,Desktop,Paid Ads,1,0.03,5.0,203930.4,3398.84,Platinum
8148,1,1061.45,1061.45,Electronics,Desktop,Direct,1,0.03,5.0,63687.0,1061.45,Gold
8151,1,3365.22,3365.22,Grocery,Mobile,Email Campaign,1,0.03,5.0,201913.2,3365.22,Platinum
8152,1,158.47,158.47,Sports & Fitness,Mobile,Social Media,1,0.03,5.0,9508.2,158.47,Bronze
8153,1,472.34,472.34,Fashion,Desktop,Social Media,1,0.03,5.0,28340.4,472.34,Silver
8154,1,780.49,780.49,Sports & Fitness,Mobile,Referral,1,0.03,5.0,46829.4,780.49,Silver
8158,1,1891.73,1891.73,Home & Kitchen,Desktop,Email Campaign,1,0.03,5.0,113503.8,1891.73,Gold
8159,1,531.01,531.01,Books,Desktop,Referral,1,0.03,5.0,31860.6,531.01,Silver
8160,3,2902.92,967.64,Books,Mobile,Email Campaign,78,2.6,1.1538,13397.56,2902.92,Bronze
8161,3,2982.8999999999996,994.2999999999998,Books,Desktop,Email Campaign,204,6.8,0.4412,5264.22,2982.9,Bronze
8162,2,2871.3199999999997,1435.6599999999999,Electronics,Desktop,Direct,148,4.93,0.4057,6989.37,2871.32,Bronze
8163,1,2861.35,2861.35,Home & Kitchen,Mobile,Paid Ads,1,0.03,5.0,171681.0,2861.35,Platinum
8166,1,3468.5,3468.5,Home & Kitchen,Desktop,Organic Search,1,0.03,5.0,208110.0,3468.5,Platinum
8167,1,2077.19,2077.19,Beauty & Personal Care,Desktop,Referral,1,0.03,5.0,124631.4,2077.19,Platinum
8169,1,690.6,690.6,Grocery,Desktop,Social Media,1,0.03,5.0,41436.0,690.6,Silver
8174,1,2136.93,2136.93,Electronics,Tablet,Organic Search,1,0.03,5.0,128215.8,2136.93,Platinum
8175,1,871.73,871.73,Toys & Baby,Mobile,Direct,1,0.03,5.0,52303.8,871.73,Silver
8176,2,4394.09,2197.045,Beauty & Personal Care,Desktop,Direct,116,3.87,0.5168,13625.19,4394.09,Bronze
8181,2,1670.94,835.47,Grocery,Desktop,Direct,118,3.93,0.5089,5102.05,1670.94,Bronze
8182,1,1131.14,1131.14,Sports & Fitness,Desktop,Organic Search,1,0.03,5.0,67868.4,1131.14,Gold
8184,1,3504.28,3504.28,Toys & Baby,Desktop,Organic Search,1,0.03,5.0,210256.8,3504.28,Platinum
8185,1,1032.75,1032.75,Sports & Fitness,Mobile,Referral,1,0.03,5.0,61965.0,1032.75,Gold
8188,1,347.82,347.82,Sports & Fitness,Desktop,Email Campaign,1,0.03,5.0,20869.2,347.82,Silver
8191,1,800.07,800.07,Fashion,Mobile,Direct,1,0.03,5.0,48004.2,800.07,Silver
8192,2,2929.4399999999996,1464.7199999999998,Toys & Baby,Desktop,Paid Ads,8,0.27,5.0,87883.2,2929.44,Gold
8193,1,2563.56,2563.56,Fashion,Desktop,Direct,1,0.03,5.0,153813.6,2563.56,Platinum
8194,1,2524.81,2524.81,Electronics,Mobile,Direct,1,0.03,5.0,151488.6,2524.81,Platinum
8198,1,473.9,473.9,Electronics,Mobile,Direct,1,0.03,5.0,28434.0,473.9,Silver
8199,1,536.47,536.47,Sports & Fitness,Mobile,Organic Search,1,0.03,5.0,32188.2,536.47,Silver
8200,1,891.44,891.44,Sports & Fitness,Desktop,Paid Ads,1,0.03,5.0,53486.4,891.44,Silver
8201,1,4065.7,4065.7,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,243942.0,4065.7,Platinum
8202,2,2980.89,1490.445,Books,Desktop,Paid Ads,5,0.17,5.0,89426.7,2980.89,Gold
8203,1,727.13,727.13,Beauty & Personal Care,Desktop,Email Campaign,1,0.03,5.0,43627.8,727.13,Silver
8204,2,2233.63,1116.815,Electronics,Desktop,Email Campaign,69,2.3,0.8696,11654.19,2233.63,Bronze
8205,1,1170.69,1170.69,Home & Kitchen,Mobile,Referral,1,0.03,5.0,70241.4,1170.69,Gold
8208,1,3471.06,3471.06,Toys & Baby,Tablet,Referral,1,0.03,5.0,208263.6,3471.06,Platinum
8209,3,1909.0900000000001,636.3633333333333,Beauty & Personal Care,Mobile,Email Campaign,70,2.33,1.2876,9832.58,1909.09,Bronze
8211,1,1905.14,1905.14,Toys & Baby,Desktop,Referral,1,0.03,5.0,114308.4,1905.14,Gold
8212,1,621.0,621.0,Fashion,Mobile,Organic Search,1,0.03,5.0,37260.0,621.0,Silver
8214,1,181.72,181.72,Sports & Fitness,Mobile,Referral,1,0.03,5.0,10903.2,181.72,Bronze
8215,3,4527.92,1509.3066666666666,Fashion,Desktop,Email Campaign,182,6.07,0.4942,8950.79,4527.92,Bronze
8216,1,1230.89,1230.89,Electronics,Desktop,Paid Ads,1,0.03,5.0,73853.4,1230.89,Gold
8217,1,3961.96,3961.96,Home & Kitchen,Mobile,Direct,1,0.03,5.0,237717.6,3961.96,Platinum
8221,1,754.82,754.82,Grocery,Desktop,Organic Search,1,0.03,5.0,45289.2,754.82,Silver
8224,1,2133.32,2133.32,Electronics,Mobile,Referral,1,0.03,5.0,127999.2,2133.32,Platinum
8225,1,789.93,789.93,Electronics,Desktop,Email Campaign,1,0.03,5.0,47395.8,789.93,Silver
8232,1,1348.53,1348.53,Home & Kitchen,Mobile,Paid Ads,1,0.03,5.0,80911.8,1348.53,Gold
8234,1,178.82,178.82,Fashion,Mobile,Paid Ads,1,0.03,5.0,10729.2,178.82,Bronze
8240,2,2746.0600000000004,1373.0300000000002,Books,Desktop,Direct,37,1.23,1.626,26790.56,2746.06,Silver
8241,3,5663.889999999999,1887.9633333333331,Fashion,Desktop,Direct,228,7.6,0.3947,8942.15,5663.89,Bronze
8242,1,251.78,251.78,Sports & Fitness,Desktop,Email Campaign,1,0.03,5.0,15106.8,251.78,Bronze
8244,1,3905.96,3905.96,Books,Tablet,Paid Ads,1,0.03,5.0,234357.6,3905.96,Platinum
8251,1,105.49,105.49,Sports & Fitness,Mobile,Direct,1,0.03,5.0,6329.4,105.49,Bronze
8255,1,1519.63,1519.63,Electronics,Desktop,Referral,1,0.03,5.0,91177.8,1519.63,Gold
8260,1,5959.84,5959.84,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,357590.4,5959.84,Platinum
8262,1,4317.9,4317.9,Toys & Baby,Mobile,Direct,1,0.03,5.0,259074.0,4317.9,Platinum
8264,1,968.33,968.33,Toys & Baby,Tablet,Referral,1,0.03,5.0,58099.8,968.33,Gold
8266,1,3312.18,3312.18,Grocery,Mobile,Organic Search,1,0.03,5.0,198730.8,3312.18,Platinum
8269,2,1975.36,987.68,Sports & Fitness,Desktop,Direct,30,1.0,2.0,23704.32,1975.36,Silver
8270,1,3130.19,3130.19,Home & Kitchen,Mobile,Referral,1,0.03,5.0,187811.4,3130.19,Platinum
8271,1,768.22,768.22,Books,Desktop,Paid Ads,1,0.03,5.0,46093.2,768.22,Silver
8274,2,7555.72,3777.86,Beauty & Personal Care,Desktop,Referral,107,3.57,0.5602,25396.29,7555.72,Silver
8277,1,294.08,294.08,Fashion,Desktop,Direct,1,0.03,5.0,17644.8,294.08,Bronze
8279,2,4420.7300000000005,2210.3650000000002,Books,Desktop,Organic Search,80,2.67,0.7491,19869.41,4420.73,Silver
8280,1,181.58,181.58,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,10894.8,181.58,Bronze
8284,1,4197.54,4197.54,Books,Mobile,Social Media,1,0.03,5.0,251852.4,4197.54,Platinum
8288,1,1613.82,1613.82,Fashion,Desktop,Direct,1,0.03,5.0,96829.2,1613.82,Gold
8289,2,2183.03,1091.515,Books,Desktop,Paid Ads,157,5.23,0.3824,5008.74,2183.03,Bronze
8291,2,1136.8400000000001,568.4200000000001,Fashion,Mobile,Email Campaign,126,4.2,0.4762,3248.18,1136.84,Bronze
8293,1,2968.16,2968.16,Electronics,Mobile,Referral,1,0.03,5.0,178089.6,2968.16,Platinum
8299,1,364.97,364.97,Sports & Fitness,Mobile,Paid Ads,1,0.03,5.0,21898.2,364.97,Silver
8301,1,161.23,161.23,Sports & Fitness,Desktop,Organic Search,1,0.03,5.0,9673.8,161.23,Bronze
8304,1,230.98,230.98,Sports & Fitness,Desktop,Email Campaign,1,0.03,5.0,13858.8,230.98,Bronze
8305,1,455.16,455.16,Toys & Baby,Desktop,Social Media,1,0.03,5.0,27309.6,455.16,Silver
8306,2,2189.42,1094.71,Electronics,Desktop,Email Campaign,262,8.73,0.2291,3009.58,2189.42,Bronze
8307,1,1939.05,1939.05,Home & Kitchen,Tablet,Paid Ads,1,0.03,5.0,116343.0,1939.05,Gold
8308,1,3630.95,3630.95,Toys & Baby,Desktop,Referral,1,0.03,5.0,217857.0,3630.95,Platinum
8311,2,4807.780000000001,2403.8900000000003,Beauty & Personal Care,Desktop,Direct,318,10.6,0.1887,5443.37,4807.78,Bronze
8314,1,2147.47,2147.47,Home & Kitchen,Desktop,Social Media,1,0.03,5.0,128848.2,2147.47,Platinum
8316,1,1579.93,1579.93,Sports & Fitness,Desktop,Organic Search,1,0.03,5.0,94795.8,1579.93,Gold
8320,1,389.97,389.97,Electronics,Desktop,Social Media,1,0.03,5.0,23398.2,389.97,Silver
8321,1,1230.16,1230.16,Toys & Baby,Tablet,Email Campaign,1,0.03,5.0,73809.6,1230.16,Gold
8324,2,5046.5199999999995,2523.2599999999998,Home & Kitchen,Desktop,Direct,151,5.03,0.3976,12038.98,5046.52,Bronze
8326,2,7153.35,3576.675,Toys & Baby,Desktop,Email Campaign,49,1.63,1.227,52662.96,7153.35,Silver
8327,3,4247.0599999999995,1415.6866666666665,Electronics,Desktop,Email Campaign,247,8.23,0.3645,6192.21,4247.06,Bronze
8328,1,745.77,745.77,Fashion,Tablet,Direct,1,0.03,5.0,44746.2,745.77,Silver
8330,1,2293.24,2293.24,Fashion,Desktop,Organic Search,1,0.03,5.0,137594.4,2293.24,Platinum
8331,1,1409.88,1409.88,Toys & Baby,Mobile,Referral,1,0.03,5.0,84592.8,1409.88,Gold
8332,1,3381.7,3381.7,Beauty & Personal Care,Mobile,Paid Ads,1,0.03,5.0,202902.0,3381.7,Platinum
8333,1,2551.71,2551.71,Grocery,Desktop,Direct,1,0.03,5.0,153102.6,2551.71,Platinum
8337,1,4229.2,4229.2,Books,Mobile,Direct,1,0.03,5.0,253752.0,4229.2,Platinum
8338,1,4820.48,4820.48,Books,Desktop,Email Campaign,1,0.03,5.0,289228.8,4820.48,Platinum
8340,2,2735.21,1367.605,Beauty & Personal Care,Tablet,Paid Ads,236,7.87,0.2541,4170.1,2735.21,Bronze
8341,3,4810.91,1603.6366666666665,Books,Desktop,Direct,186,6.2,0.4839,9312.0,4810.91,Bronze
8345,1,5525.43,5525.43,Home & Kitchen,Desktop,Direct,1,0.03,5.0,331525.8,5525.43,Platinum
8346,1,2766.34,2766.34,Grocery,Desktop,Paid Ads,1,0.03,5.0,165980.4,2766.34,Platinum
8347,2,1873.3,936.65,Grocery,Desktop,Direct,148,4.93,0.4057,4559.99,1873.3,Bronze
8348,1,1433.37,1433.37,Sports & Fitness,Desktop,Referral,1,0.03,5.0,86002.2,1433.37,Gold
8353,1,661.66,661.66,Home & Kitchen,Mobile,Social Media,1,0.03,5.0,39699.6,661.66,Silver
8354,1,1709.72,1709.72,Home & Kitchen,Desktop,Direct,1,0.03,5.0,102583.2,1709.72,Gold
8356,1,500.76,500.76,Fashion,Desktop,Paid Ads,1,0.03,5.0,30045.6,500.76,Silver
8359,1,533.12,533.12,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,31987.2,533.12,Silver
8360,1,1413.61,1413.61,Grocery,Desktop,Organic Search,1,0.03,5.0,84816.6,1413.61,Gold
8361,1,1512.3,1512.3,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,90738.0,1512.3,Gold
8363,3,2826.15,942.0500000000001,Electronics,Desktop,Email Campaign,134,4.47,0.6711,7586.52,2826.15,Bronze
8365,1,1254.16,1254.16,Toys & Baby,Mobile,Direct,1,0.03,5.0,75249.6,1254.16,Gold
8367,1,445.64,445.64,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,26738.4,445.64,Silver
8368,1,1494.77,1494.77,Beauty & Personal Care,Mobile,Paid Ads,1,0.03,5.0,89686.2,1494.77,Gold
8369,1,1541.6,1541.6,Beauty & Personal Care,Desktop,Organic Search,1,0.03,5.0,92496.0,1541.6,Gold
8373,1,4449.76,4449.76,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,266985.6,4449.76,Platinum
8375,1,1009.08,1009.08,Books,Mobile,Organic Search,1,0.03,5.0,60544.8,1009.08,Gold
8376,1,3116.76,3116.76,Home & Kitchen,Desktop,Referral,1,0.03,5.0,187005.6,3116.76,Platinum
8377,3,5287.29,1762.43,Books,Mobile,Referral,236,7.87,0.3812,8062.06,5287.29,Bronze
8379,2,6343.4400000000005,3171.7200000000003,Beauty & Personal Care,Desktop,Direct,333,11.1,0.1802,6858.53,6343.44,Bronze
8381,1,3119.76,3119.76,Beauty & Personal Care,Mobile,Email Campaign,1,0.03,5.0,187185.6,3119.76,Platinum
8384,1,2970.6,2970.6,Fashion,Desktop,Social Media,1,0.03,5.0,178236.0,2970.6,Platinum
8386,1,1956.24,1956.24,Toys & Baby,Desktop,Direct,1,0.03,5.0,117374.4,1956.24,Gold
8388,1,559.57,559.57,Fashion,Tablet,Social Media,1,0.03,5.0,33574.2,559.57,Silver
8389,1,172.62,172.62,Sports & Fitness,Desktop,Email Campaign,1,0.03,5.0,10357.2,172.62,Bronze
8391,1,356.0,356.0,Toys & Baby,Mobile,Referral,1,0.03,5.0,21360.0,356.0,Silver
8392,1,849.1,849.1,Fashion,Mobile,Email Campaign,1,0.03,5.0,50946.0,849.1,Silver
8393,2,2315.84,1157.92,Books,Desktop,Direct,239,7.97,0.2509,3486.27,2315.84,Bronze
8396,1,2087.94,2087.94,Books,Mobile,Social Media,1,0.03,5.0,125276.4,2087.94,Platinum
8399,1,5679.92,5679.92,Toys & Baby,Tablet,Email Campaign,1,0.03,5.0,340795.2,5679.92,Platinum
8402,1,3047.6,3047.6,Books,Desktop,Organic Search,1,0.03,5.0,182856.0,3047.6,Platinum
8404,1,1205.43,1205.43,Books,Mobile,Paid Ads,1,0.03,5.0,72325.8,1205.43,Gold
8406,1,332.05,332.05,Fashion,Tablet,Direct,1,0.03,5.0,19923.0,332.05,Silver
8408,3,2694.22,898.0733333333333,Grocery,Mobile,Direct,116,3.87,0.7752,8354.24,2694.22,Bronze
8412,1,644.06,644.06,Beauty & Personal Care,Desktop,Social Media,1,0.03,5.0,38643.6,644.06,Silver
8417,1,3586.6,3586.6,Books,Desktop,Direct,1,0.03,5.0,215196.0,3586.6,Platinum
8418,1,1131.79,1131.79,Fashion,Mobile,Email Campaign,1,0.03,5.0,67907.4,1131.79,Gold
8421,2,7162.7,3581.35,Grocery,Mobile,Organic Search,1,0.03,5.0,214881.0,7162.7,Platinum
8423,1,1148.1,1148.1,Fashion,Tablet,Paid Ads,1,0.03,5.0,68886.0,1148.1,Gold
8425,1,2831.48,2831.48,Home & Kitchen,Mobile,Referral,1,0.03,5.0,169888.8,2831.48,Platinum
8427,1,578.45,578.45,Sports & Fitness,Mobile,Referral,1,0.03,5.0,34707.0,578.45,Silver
8428,1,3418.56,3418.56,Books,Desktop,Organic Search,1,0.03,5.0,205113.6,3418.56,Platinum
8429,1,2268.96,2268.96,Electronics,Tablet,Social Media,1,0.03,5.0,136137.6,2268.96,Platinum
8430,1,1989.15,1989.15,Fashion,Desktop,Organic Search,1,0.03,5.0,119349.0,1989.15,Gold
8431,1,1156.05,1156.05,Books,Tablet,Referral,1,0.03,5.0,69363.0,1156.05,Gold
8433,2,957.02,478.51,Sports & Fitness,Mobile,Email Campaign,83,2.77,0.722,4145.81,957.02,Bronze
8435,2,8343.869999999999,4171.9349999999995,Grocery,Desktop,Email Campaign,325,10.83,0.1847,9246.68,8343.87,Bronze
8437,1,775.08,775.08,Books,Desktop,Social Media,1,0.03,5.0,46504.8,775.08,Silver
